community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
9.8,Amazing,"Get behind the controls of the world's most advanced aircraft in STAR FIGHTER and battle through 45 missions. The early levels are designed to let you get you accustomed to the game controls and the basics of taking off and landing. While playing a mission, you will fly through 3D environments filled with hills, mountains, houses, and buildings as you hunt your foes. After all of the enemies have been eliminated on the surface of a planet, hit the high altitudes of outer space, where you'll find even more baddies. Barrel roll, dive, bank, and loop your way past the enemies and on to victory in STAR FIGHTER.",Studio 3DO,Action,7.0,Good,PS,49.99 USD,Acclaim Entertainment,E for Everyone,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jul 18, 1996",http://psx.ign.com/articles/150/150287p1.html,Starfighter,http://www.ign.com/games/starfighter/ps-287
7.2,Good,"BATTLE ARENA TOSHINDEN features eight different fighters of different nationalities and fighting styles. The characters are very detailed as to properly represent their respective cultures. Each character's fighting style is also very different, offering lots of variety. To make your life easier, TONSHINDEN offers the chance to assign the shoulder buttons to special moves making them easier to complete. To make the combat more realistic, you're able to side step attacks and circle around your opponents. When you're getting low on health, you can give it your all with one of the various death moves that inflict massive damage to your enemy. Instead of your typical side view in fighting games, TOSHINDEN uses a camera that zooms in on the battlefield, catching all the action. The fighting arenas available in TOSHINDEN are huge and are very interactive. Enter at your own risk.",Tamsoft,Fighting,7.0,Good,PS PC GB RZone,24.99 USD,Sony Computer Entertainment,T for Teen,Animated Violence,"http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","September 9, 1995",http://psx.ign.com/articles/150/150716p1.html,Battle Arena Toshinden,http://www.ign.com/games/battle-arena-toshinden/ps-716
7.6,Good,"Can you handle all of the action in Destruction Derby? Jump into your car and take on one of four single-player modes: Wreckin' Racing has the player go through five divisions trying to score points by finishing with the leaders and causing major wrecks; Stock Car racing places more emphasis on finishing first, but slamming an opponent into the wall still makes for a great winning tactic; in the Destruction Derby, your only goal is to be the last car running. For those who don't like scratching up their fenders, try to set a lap record in the Time Trial mode. And if playing solo has you going loco, then hook up the link cable with another PlayStation and enjoy some two-player action. Take on challenges like seek and destroy, duel, team pairs, and tag. DESTRUCTION DERBY will test your driving skill as well as your survival instincts.",Reflections Interactive,Racing,7.0,Good,PS PC PS3 N64 PSP Saturn Android,24.99 USD,"Psygnosis, Sony Computer Entertainment",E for Everyone,No Descriptors,"http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/hot-shots-golf-2/ps-13666,http://www.ign.com/games/one-piece-mansion/ps-488410,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150144p1.html,Destruction Derby,http://www.ign.com/games/destruction-derby/ps-144
6.5,Okay,"In AQUANAUGHTS HOLIDAY, you take the role of a world-famous oceanographer. Unfortunately, the press, the government, and environmentalists are constantly bombarding you. Seeing the stress that you are under, your boss sends you on a long-term assignment to get away and recharge your batteries. Go to the last unexplored part of the ocean, map it, talk to the wildlife, and create a coral reef refuge. The best part about the whole assignment is that there is no time limit, no monsters to destroy, and no evil plots to thwart. Just kick back, relax, and do everything at your own pace. What you want to accomplish is AQUANAUGHTS HOLIDAY is up to you. Just don't relax so much that you drown.",Sony Computer Entertainment,Simulation,8.0,Great,PS,34.99 USD,Sony Computer Entertainment,,,"http://www.ign.com/games/sim-theme-park/ps-13684,http://www.ign.com/games/monster-rancher/ps-2180,http://www.ign.com/games/monster-rancher-2/ps-11227,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jul 7, 1996",http://psx.ign.com/articles/150/150548p1.html,Aquanaut's Holiday,http://www.ign.com/games/aquanauts-holiday/ps-548
2.0,Painful,"In CREATURE SHOCK, monsters are intent on destroying the planet. You must stop them by blasting the creatures out of the sky using your spaceship. When a more personal touch is required, exit the ship and blast the enemies from a first-person perspective. Either way, the full screen 3D graphics and ray-traced animation establish a sinister mood that is enhanced by the music and the sound effects. In addition to the brilliant gameplay graphics, there are a number of full motion video clips that also advance the story. Save the Earth from alien monsters in CREATURE SHOCK.",Argonaut Games,Action,2.0,Painful,PS,,Data East,T for Teen,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150136p1.html,Creature Shock,http://www.ign.com/games/creature-shock/ps-136
7.2,Good,"Lock on and unleash the most devastating firepower in the skies. You are the team leader of an elite corps of mercenaries -- fighter pilots hired to strike where NATO air forces have failed. Your mission? Take out a ruthless sect of terrorists that has invaded and entrenched themselves within the confines of several global hot spots. Your hardware? Everything from F-15's to Radar-invisible F-22 stealth fighters. The briefing is over, gentlemen. Win one for the free world. Good hunting.",Namco,Flight,7.0,Good,PS Arcade,25.99 USD,Namco,E for Everyone,Animated Violence,"http://www.ign.com/games/warhawk/ps-189,http://www.ign.com/games/star-trek-invasion/ps-14068,http://www.ign.com/games/jet-de-go-139541/ps-724871,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/hot-shots-golf-2/ps-13666,http://www.ign.com/games/one-piece-mansion/ps-488410,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",June 1995,http://psx.ign.com/articles/150/150393p1.html,Air Combat,http://www.ign.com/games/air-combat/ps-393
7.1,Good,"Aliens have invaded the Lunar 1 mining colony and are holding the workers hostage. The aliens want to use the moon as a base, and you are the only person who can save the workers and prevent the aliens from taking over. Luckily, you are in a vehicle specially designed to navigate the tight corridors of the mineshafts. Your vehicle is also equipped with guns, missiles, and other weapons you can use to destroy the alien threat. Don't miss a single detail of the 27 levels thanks to the fully 3D environments and full 360-degree movement. If you need some help or just want to destroy a human opponent, connect two PlayStations with a link cable and let the good times roll. Do you have the skills and balance to save the mineworkers? Play DESCENT and find out.",Parallax Software,Action,7.0,Good,PS PC Saturn Mac,35.99 USD,Interplay,T for Teen,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150143p1.html,Descent,http://www.ign.com/games/descent-1995/ps-143
5.1,Mediocre,"The year is 2067. Prosperity has spread throughout the world. However, decadence has started society's decay. Similar to the decline of the ancient Romans, the only spectator sports left are blood sports. Duels between huge tanks, known as cyber sleds, are the most popular. You are one of these future gladiators, a sled jockey. Jump into one of six tanks, each varying in speed, shield strength, weapon power, and maneuverability and enter an arena. As an added bonus, choose between the original arcade arenas or new PlayStation arenas. Avoid obstacles and try to blast your opponent into small unrecognizable pieces with machine guns, heat seeking missiles, and other weapons. If your friends question your skills, challenge them to a match in the Two Player mode. Test your mettle and try to survive to see another day in CYBER SLED.",Namco,Action,5.0,Mediocre,PS Arcade Wii PSP PS3 Saturn,51.99 USD,Namco,E for Everyone,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150138p1.html,Cyber Sled,http://www.ign.com/games/cyber-sled/ps-138
4.4,Bad,"You are an engineer and generally, you work at night when the world is quiet. Tonight, you are working to get space colony MRP-6F up and running. Suddenly, the space station comes under attack from aliens. What are you going to do? Getting the perimeter defenses up and running seems like a good idea. Blast your way through alien drones as you travel from terminal to terminal, activating switches and tweaking the software that is needed to defend the colony. Thanks to advanced AI the alien drones never do the same thing twice, so prepare to adjust to new circumstances. If the going gets tough, trap the aliens behind doors. Follow the story as it unfolds in stunning full-motion video sequences. Can you survive long enough to save the station and yourself? Play DEFCON 5 and find out.",Millennium Interactive,Action,7.0,Good,PS Saturn PC 3DO,56.99 USD,Data East,E for Everyone,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150142p1.html,DEFCON 5,http://www.ign.com/games/defcon-5/ps-142
7.0,Good,"The arcade hit KING OF FIGHTERS '95 has come to the PlayStation. Choose from 26 different characters and let the brawling begin. Play the Normal mode and face a series of one-on-one fights. After beating all of the competition, you will learn of each character's unique motivation for entering the King of Fighters tournament. In addition to the Normal mode, a Team Battle option has been included, where two teams of three of fighters compete against each other. You can choose from eight different teams or create your own with the team edit feature. No matter what mode you play, you must be aware of the last resort moves whenever a character is about to be defeated, he or she has access to huge fireball or massive hit combinations that can level the playing field in an instant. Do you have the skills to beat KING OF FIGHTERS '95?",SNK [1978-2001],Fighting,5.0,Mediocre,PS NGCD Arcade Wii Saturn Saturn Xbox One PS4 NG GB PSP PS3,29.99 USD,Sony Computer Entertainment,,,"http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Nov 17, 1997",http://psx.ign.com/articles/152/152072p1.html,The King of Fighters '95,http://www.ign.com/games/the-king-of-fighters-95/ps-2072
8.3,Great,"The evil Kaptain Kabuki wants to bottle the planet and add it to his collection. Baron Aloha gets wind of this and makes a call to his nemesis Robbit, the mechanical rabbit. Now it is up to Robbit to travel through 12 all-new levels in search of missing MuuMuus. The robotic rabbit is going to encounter a wide range of enemies, but Robbit can pick up a large number of weapons along the way including homing rockets, cherry bombs, Roman candles, fireworks, and power orbs. In addition to the main game, there is a Time Attack mode: when players complete a level within a certain amount of time, new extras are unlocked. Can Robbit trust the Baron or is he being led into a trap? Find out by playing JUMPING FLASH! 2.","Exact, MuuMuu",Platformer,8.0,Great,PS PS3 PSP,34.99 USD,Sony Computer Entertainment,E for Everyone,Mild Violence,"http://www.ign.com/games/crash-bandicoot/ps-603,http://www.ign.com/games/crash-bandicoot-warped/ps-3919,http://www.ign.com/games/crash-bandicoot-2-cortex-strikes-back/ps-2037,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Aug 20, 1996",http://psx.ign.com/articles/150/150577p1.html,Jumping Flash! 2,http://www.ign.com/games/jumping-flash-2/ps-577
5.4,Mediocre,"EPIDEMIC is the unofficial sequel to KILEAK: The DNA Imperative. The year is 2065, and the human race faces extinction from a deadly virus. Those lucky enough to be alive live under the Byflos, and they view Byflos as a savior. After the virus infects your girlfriend, you begin to think that Byflos may be responsible for the outbreak in the first place. Strap in behind the controls of a giant mechanized robot and blast over 40 different types of enemies, and never miss a bad guy with a new target-locking system. Collect items and then use them to solve the multitude of puzzles, and never lose track of where you are and where you been with the auto-mapping function. The story comes to life with full-motion video clips. Is Byflos responsible for the plague ravaging the world? Find the truth in EPIDEMIC.",Sony Computer Entertainment,Action,4.0,Bad,PS,34.99 USD,Sony Computer Entertainment,E for Everyone,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Oct 1, 1996",http://psx.ign.com/articles/150/150299p1.html,Epidemic,http://www.ign.com/games/epidemic/ps-299
7.3,Good,"If you're the type who likes to blow stuff up then you are in luck, because PHILOSOMA has taken the best elements of past shooters and put them together into one game. Virtually every conceivable camera angle is used, from the typical side-scrolling perspective to an in-front-of-your-craft angle to shooting backwards. Your co-pilot will provide you with useful information, as you'll usually be concentrating on your enemies in this fast-paced game. There is plenty of stuff to destroy, and numerous power-ups and weapons to choose from. PHILOSOMA requires lightning-quick reactions and a fast trigger finger, so if you think you're ready, then give it a try.",Sony Computer Entertainment,Action,5.0,Mediocre,PS,34.99 USD,Sony Computer Entertainment,T for Teen,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150166p1.html,Philosoma,http://www.ign.com/games/philosoma/ps-166
6.1,Okay,"Basketball fans know authenticity when they see it, and NBA: In the Zone is definitely the real deal. The first game in a long series of In the Zone titles, the original is packed with NBA-style excitement from the tip-off to the final buzzer. All 29 teams (circa 1996, mind you) are available for competition, and it's a trip just to see which teams all of the players were on back in the mid-'90s. As soon as you pop the game in, you'll notice that the graphics were truly ahead of their time with 3D texture-mapped polygons for fluid gameplay. There are tons of offensive and defensive maneuvers to test out, including behind-the-back passes, skyhooks, alley-oops, fade-away jumpers, and huge dunks. Boasting AI that is much better than anything else that came out for a few years after its release, the original In the Zone is the perfect game for classic gaming aficionados or big-time hoops junkies.",Konami,Sports,5.0,Mediocre,PS,49.99 USD,Konami,E for Everyone,No Descriptors,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",1996,http://psx.ign.com/articles/150/150164p1.html,NBA In the Zone,http://www.ign.com/games/nba-in-the-zone-36223/ps-164
7.1,Good,Hop on your Magic Carpet and battle through sorcerers and demons as you attempt to possess the coveted mana. You're responsible for restoring equilibrium to the shattered world in this one-player game. Return to your castle with as much mana as you're able to gather in your hot air balloon. New spells you learn along the way will help you with the forces of evil. Keep your eyes peeled and rid the world of these unspeakable horrors!,Bullfrog Productions,Action,7.5,Good,PS PC PSP Saturn PC C64 2600 PS3,53.99 USD,Electronic Arts,E for Everyone,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150159p1.html,Magic Carpet,http://www.ign.com/games/magic-carpet/ps-159
3.5,Awful,"Forget the real pros. All-new players, all-new stadiums, and ultra-exciting tennis take center court in this mixture of arcade style and tennis physics. If you've ever fantasized about being one of the world's top-ranked players, this is your chance. With fictional players like Julia Cappuccino and Bart Sunrise putting strings to ball, anything is likely to happen out there. You choose whether you want to play a one-, three-, or five-set match on the smooth surface of a hard court, the unpredictability of clay, or the prestige of grass. Prefer your tennis TV style? Choose any view you'd like, and even take a 360-degree sweep around your player. With fully rendered 3D graphics, you're delivered right to the stadium atmosphere, and you take your pick of five different music styles to serve as your soundtrack. If you just don't like music, you can even turn it off. Play Singles, Doubles, or Mixed Doubles and create dream pairings like Cappuccino and Sunrise. Whether you like tennis, videogames, or both, you'll find that POWER SERVE TENNIS is a hard hitter.",Ocean,Sports,2.0,Painful,PS,,Ocean,E for Everyone,No Descriptors,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150167p1.html,Power Serve 3D Tennis,http://www.ign.com/games/power-serve-3d-tennis/ps-167
8.8,Great,"The sign of a great videogame is that it's as much fun to watch someone else play it as it is to play yourself. With its excellent graphics and heart-stopping action, this can certainly be said of RESIDENT EVIL a graphic adventure game that is as engaging as a Hollywood horror movie. In the game, you and your partner are given a set number of tasks to accomplish and puzzles to solve, and when you're not busy doing that you're blasting away at undead zombies and packs of demonic dogs. The weapons at your disposal range from a relatively ineffective pistol to a grotesquely effective rocket launcher. In the years since this game first came out there have been dozens of games attempting to snatch the RESIDENT EVIL crown, but so far none have come close in delivering engaging game play and cinematics that cause event the most hardened gamer to jump out of their skin.",Capcom,"Third-Person, Action",8.7,Great,PS GBC Saturn PC,29.99 USD,Capcom,M for Mature,"Animated Blood and Gore, Animated Violence","http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","March 30, 1996",http://psx.ign.com/articles/150/150610p1.html,Resident Evil [1996],http://www.ign.com/games/resident-evil/ps-610
7.0,Good,"NCAA GAMEBREAKER is based on the NFL GAMEDAY engine, so you can expect the same high detail and graphical quality. This game also has the options and nuances that will bring out your school spirit And you can expect a huge stable of teams to choose from, and excellent motion-captured animations that really help put you right in the middle of the action. You'll also get stellar music from the marching bands of each school, as well as top-notch play-by-play commentary. Remember to vary your play calling, though, because your play pattern is stored on the system's memory. As you play subsequent games, the computer remembers your strategy and adjusts accordingly, making the game more challenging as you march towards the National Championship. You can also take on a friend in the Versus mode and find out who has the best college football mind.",Sony Computer Entertainment,Sports,6.8,Okay,PS,24.99 USD,Sony Computer Entertainment,E for Everyone,No Descriptors,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","May 27, 1997",http://psx.ign.com/articles/150/150724p1.html,NCAA GameBreaker,http://www.ign.com/games/ncaa-gamebreaker/ps-724
7.0,Good,"A light-gun shooter that is set in the make-believe metropolis known as Metro City. Under attack by a corrupt dictator's robots, your team of cyborg mechanized troops is the town's only line of defense. Characters designed by Masamune Shirow.",MOVIC Inc.,"First-Person, Shooter",6.0,Okay,PS,34.99 USD,Sony Computer Entertainment,T for Teen,Animated Violence,"http://www.ign.com/games/jake2/ps-10446,http://www.ign.com/games/duke-nukem-total-meltdown/ps-2194,http://www.ign.com/games/tom-clancys-rainbow-six/ps-12260,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","August 31, 1996",http://psx.ign.com/articles/150/150706p1.html,Project: Horned Owl,http://www.ign.com/games/project-horned-owl/ps-706
6.4,Okay,,Iguana Entertainment,Sports,6.0,Okay,PC Saturn Gen GB SNES PS,,Acclaim Entertainment,K-A for No Rating,,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","May 31, 1996",http://psx.ign.com/articles/150/150672p1.html,Frank Thomas: Big Hurt Baseball,http://www.ign.com/games/frank-thomas-big-hurt-baseball/pc-672
8.5,Great,"Imagine running down the left wing with the ball as you sprint past the defense. A teammate lines up in the box, and you place a perfect crossing pass to your teammate who heads it in for a goal! GOAL STORM brings this kind of soccer excitement to the PlayStation. Choose your country and team, and then hit the field in the Exhibition or Tournament modes. No matter what mode you play, all of the rules of soccer apply: throw-ins, offsides, and penalties. If you do get caught breaking the rules, the dreaded red card will be issued and you will have to play a man down. For those who like to control every aspect of play, choose team strategies and line formations. You can also challenge friends to a game to see who is the master of the soccer pitch. GOAL STORM provides all of the action and options that soccer fans demand.",Konami TYO,Sports,7.0,Good,PS,57.99 USD,Konami,K-A for No Rating,Animated Violence,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150150p1.html,Goal Storm,http://www.ign.com/games/goal-storm/ps-150
7.3,Good,"The Dark Anarchy Society is destroying all of the Earth's major cities. As a submarine captain, your job is to find the Society's secret underwater base and destroy it. Take control of the sub, and use lasers and torpedoes to eliminate the opposition. Fortunately, there are weapon upgrades that will allow you to dispose of the bad guys more efficiently. Don't forget to keep an eye on the surface, since helicopters, ships, and other submarines will assault you from all sides. Play through seven levels including ""The South Pole,"" ""The Channel,"" ""Seabed Ruins,"" ""Sunken Town,"" ""Deep Dark Sea,"" and the ""Enemy Base."" If you need some help, call a friend over and play the two-player Cooperative mode. Will you be able to save the world from the Dark Anarchy Society? Play IN THE HUNT and find out.","Irem Software Engineering, Xing Entertainment",Action,3.0,Awful,PS Saturn,32.99 USD,Kokopeli,E for Everyone,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150070p1.html,In the Hunt,http://www.ign.com/games/in-the-hunt/ps-70
7.5,Good,"Try to become the world's greatest athlete in INTERNATIONAL TRACK & FIELD. You can compete in 11 events: the 100-meter dash, 110-meter hurdles, long jump, triple jump, high jump, pole vault, hammer throw, javelin, discus, shot put, and 100-meter freestyle swimming. If you are having problems qualifying in a certain event, use the Practice mode to improve your skills. No matter how you play, all of the competitors are rendered in 3D, and all of the events take place in highly detailed venues. An in-game announcer will make you think that you have stumbled upon a live broadcast of the World Championships. With a multi-tap and some friends, up to four players can compete at one time. Even if you can't run very fast in real life, you can become a track star with INTERNATIONAL TRACK & FIELD.",Konami,Sports,7.0,Good,PS GBC PSP PS3,27.99 USD,Konami,K-A for No Rating,,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jun 29, 1996",http://psx.ign.com/articles/150/150012p1.html,International Track & Field,http://www.ign.com/games/international-track-field/ps-12
3.3,Awful,"NOVASTORM is part racing and part combat, with everything taking place on a track. It's from the same developers responsible for the WIPEPOUT series, so you can expect the same high-speed action. The goal of the game is to save the human race from renegade computers that have threatened humankind's existence. You fly the Scavenger 7 spacecraft through trenches and over mountains, shooting at oncoming targets. The terrain interacts with you, which offers some cool effects, but it can also destroy you. In other words, don't get caught up in all the visual glory of the game, or you'll pay the ultimate price. You can also find power-ups, battle huge bosses, and generally blast anything on the screen.",Psygnosis,Shooter,2.0,Painful,PS 3DO PC Sega-CD,34.99 USD,Psygnosis,E for Everyone,Animated Violence,"http://www.ign.com/games/jake2/ps-10446,http://www.ign.com/games/duke-nukem-total-meltdown/ps-2194,http://www.ign.com/games/tom-clancys-rainbow-six/ps-12260,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Jan 1, 1996",http://psx.ign.com/articles/150/150554p1.html,Novastorm,http://www.ign.com/games/novastorm/ps-554
6.9,Okay,"In PO'ED you're a chef aboard a ship that has been invaded by aliens. Your only hope for survival (and escape) is your superior intellect and your fast reflexes. This game is a first-person shooter that reminds many gamers of classics like DOOM and QUAKE. On the menu, you'll find weapons, battle bosses, and run and strafe your way through a seemingly endless army of malevolent aliens. This game was originally on the all-but-forgotten 3DO. Control is much improved over the original, with the PlayStation controller's extra buttons making things a little easier. The number of moves your chef character can pull off is impressive, considering the basic gameplay of run-and-strafe found in most first-person shooters. Not only can you run and shoot, but you can also jump, fly, and even do backflips.",Any Channel,Action,8.0,Great,PS 3DO,56.99 USD,Accolade,M for Mature,"Animated Blood and Gore, Animated Violence","http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Nov 17, 1997",http://psx.ign.com/articles/152/152098p1.html,PO'ed,http://www.ign.com/games/poed/ps-2098
