community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
5.8,Mediocre,"focuses on one man's experience of the most controversial war of modern times. You take on the role of a rookie soldier on his first tour of duty as he experiences the fear, chaos and atrocities of the Vietnam War. You must fight your way through a variety of missions ranging from large scale battlefield encounters with the North Vietnamese Army to stealth-based missions such as assassinating a VC General. As you progress from a 'grunt' to Special Forces carrying out classified missions, you have to rely on the same skills and tactics employed in the battlefields of Vietnam in order to survive. The game takes you from the lush wetlands of the South to the mountain borders of the North featuring diverse locations including dense jungles, rural Vietnamese villages and claustrophobic tunnel systems.",Guerrilla Games,"First-Person, Shooter",5.8,Mediocre,PC Xbox PS2,19.99 USD,Eidos Interactive,M for Mature,"Blood and Gore, Intense Violence, Sexual Themes, Strong Language, Use of Drugs","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","September 14, 2004",http://pc.ign.com/articles/549/549812p1.html,ShellShock: Nam '67
8.5,Great,"The first 3D action-RPG based on the popular Marvel characters,

challenges players to master the attributes of their favorite X-Men by creating, customizing and controlling teams of four mutants in real time. Assuming the role of more than a dozen popular Super Heroes, each with individual mutant powers and fighting skills, including Wolverine, Gambit, and Storm, players lead teams of mutants as they battle the Brotherhood of Evil Mutants and other Marvel villains on a quest to stop the extinction of mankind and determine the fate of the world. Combine superpowers to unleash awesome mutant attacks that obliterate all obstacles and enemies in your path. Over 40 fully rendered cinematic sequences illustrate the cliffhanger plot and lead the X-Men into brutal confrontation with the greatest evil mutant-kind and humankind alike have ever faced.",Raven Software,"Third-Person, Action",8.4,Great,Xbox PS2 NNG GCN,19.99 USD,Activision,T for Teen,"Blood, Violence","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/gladius/xbox-481748,http://www.ign.com/games/marvel-ultimate-alliance/xbox-762707,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","September 21, 2004",http://xbox.ign.com/articles/549/549684p1.html,X-Men Legends
,,,Sorrent,Sports,8.0,Great,Cell,,Sorrent,,,"http://www.ign.com/games/beijing-2008/cell-787986,http://www.ign.com/games/captain-tsubasa-nankatsu-vs-toho/cell-848854,http://www.ign.com/games/freestyle-moto-x-ii-142665/cell-826649,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Sep 20, 2004",http://wireless.ign.com/articles/549/549918p1.html,FOX Sports Football '05
8.5,Great,"The first 3D action-RPG based on the popular Marvel characters,

challenges players to master the attributes of their favorite X-Men by creating, customizing and controlling teams of four mutants in real time. Assuming the role of more than a dozen popular Super Heroes, each with individual mutant powers and fighting skills, including Wolverine, Gambit, and Storm, players lead teams of mutants as they battle the Brotherhood of Evil Mutants and other Marvel villains on a quest to stop the extinction of mankind and determine the fate of the world. Combine superpowers to unleash awesome mutant attacks that obliterate all obstacles and enemies in your path. Over 40 fully rendered cinematic sequences illustrate the cliffhanger plot and lead the X-Men into brutal confrontation with the greatest evil mutant-kind and humankind alike have ever faced.",Raven Software,"Third-Person, Action",8.4,Great,PS2 Xbox NNG GCN,19.99 USD,Activision,T for Teen,"Blood, Violence","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/kingdom-hearts-ii/ps2-550308,http://www.ign.com/games/kingdom-hearts-ii/ps2-853598,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","September 21, 2004",http://ps2.ign.com/articles/549/549704p1.html,X-Men Legends
8.3,Great,"Designed by the same team that assembled Resident Evil Outbreak, Monster Hunter is an online action/RPG that boasts base creation, item collection, and a myriad of different creatures. Originally unveiled as a surprise title at E3 2003, the graphic-intensive slasher takes four-player gaming to a world filled with dinosaur-like creatures and bloody weapons-based battles. The game features item creation, weapon customization, and character building. Players can strip their kills of their flesh for food, claws for decoration, and bones for weapons and armor -- not to mention upgrades for existing equipment.",Capcom Production Studio 1,"Third-Person, Action",7.2,Good,PS2,29.99 USD,Capcom,T for Teen,"Blood, Use of Alcohol, Violence","http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","September 21, 2004",http://ps2.ign.com/articles/549/549502p1.html,Monster Hunter
8.2,Great,"Following a fantastic GameCube outing, Nintendo has brought

back to where it began: mode 7-style scaling. In their second Game Boy Advance grand prix, Captain Falcon and crew team up with Ryu and the rest of the cast from the weekly F-Zero cartoon (currently airing only in Japan) for some story-driven racing the likes off which you've never seen from the series.

In addition to story mode, players can now complete a series of tests designed to help develop racing skills and obtain a license. Race with up to 30 other vehicles while competing in Story and Grand Prix Mode, and tune your racer for the perfect mix of speed and acceleration.","Nintendo, Suzak",Racing,8.0,Great,GBA Wii U,34.99 USD,Nintendo,E for Everyone,Mild Violence,"http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/moto-racer-advance/gba-482173,http://www.ign.com/games/excitebike/gba-488697,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","September 20, 2004",http://gameboy.ign.com/articles/549/549675p1.html,F-Zero: GP Legend
8.2,Great,"The decade-long obsession begun by EA's Genesis-era hockey titles continues with

. This year's enhancements include smarter and less scripted player AI, context-sensitive control features based more on the personalities of each real player (enforcers will have the power to level players, whereas more technical pros will have use more of finesse), easier player control for skating backwards and gliding after a sprint, Open Ice Control for coordinating players into better passing positions, and improvements to the robust Dynasty mode.",EA Canada,Sports,8.3,Great,Xbox PS2 GCN PC,19.99 USD,Electronic Arts,E for Everyone,Violence,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","September 20, 2004",http://xbox.ign.com/articles/549/549708p1.html,NHL 2005
8.6,Great,"The first 3D action-RPG based on the popular Marvel characters,

challenges players to master the attributes of their favorite X-Men by creating, customizing and controlling teams of four mutants in real time. Assuming the role of more than a dozen popular Super Heroes, each with individual mutant powers and fighting skills, including Wolverine, Gambit, and Storm, players lead teams of mutants as they battle the Brotherhood of Evil Mutants and other Marvel villains on a quest to stop the extinction of mankind and determine the fate of the world. Combine superpowers to unleash awesome mutant attacks that obliterate all obstacles and enemies in your path. Over 40 fully rendered cinematic sequences illustrate the cliffhanger plot and lead the X-Men into brutal confrontation with the greatest evil mutant-kind and humankind alike have ever faced.",Raven Software,"Third-Person, Action",8.4,Great,GCN Xbox PS2 NNG,19.99 USD,Activision,T for Teen,"Blood, Violence","http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/digimon-world-4/gcn-639262,http://www.ign.com/games/fire-emblem-path-of-radiance/gcn-1982,http://www.ign.com/games/final-fantasy-crystal-chronicles/gcn-479090,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","September 21, 2004",http://cube.ign.com/articles/549/549713p1.html,X-Men Legends
7.9,Good,"In this musical action game, the goal is for your squat little character to bounce to the beat and literally catch the music. Rings of sound pulse across the game field, and if players can get inside the rings and keep the beat, they have power over the sound rings to create their own chains of wild new music for bonuses, power-ups and even more explosiove displays of light and sound. Battle a second player of take on the game in Arcade Mode and Free Mode -- even test yourself with the tension-filed Sudden Death mode!",Arika,Music,7.5,Good,PS2,19.99 USD,Mastiff,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/guitar-hero-ii/ps2-823033,http://www.ign.com/games/guitar-hero-iii-legends-of-rock/ps2-899095,http://www.ign.com/games/amplitude/ps2-17285,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/atari-racing-collection/ps2-483265,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","November 2, 2004",http://ps2.ign.com/articles/549/549501p1.html,Technic Beat
8.3,Great,"MMO expansion, in which players undertake multiple adventures through vast environments in a persistent world, including mountains, forests, ice plains, deserts, oceans, rivers, castles, and dungeons. FFXI lets players create their alter ego, choosing from a variety of races, facial features, hairstyles and colors. Chains of Promathia, the official expansion pack to Final Fantasy XI, brings a new chapter to the story of Vana'diel. Expanding the world of Vana'diel, new areas never before seen in maps surface and towns, which have been spoken of but never seen, emerge. Fabled legends will also be realized in Chains of Promathia. As some of the mysteries of Vana'diel are unraveled, additional secrets will be discovered in the intricately designed expansion, Chains of Promathia. Gameplay is identical to the original game.",Square Enix,"Persistent Online, RPG",7.5,Good,PC PS2,19.99 USD,Square Enix,T for Teen,"Animated Blood, Mild Language, Violence","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","September 21, 2004",http://pc.ign.com/articles/551/551985p1.html,Final Fantasy XI: Chains of Promathia
8.2,Great,"MMO expansion, in which players undertake multiple adventures through vast environments in a persistent world, including mountains, forests, ice plains, deserts, oceans, rivers, castles, and dungeons. FFXI lets players create their alter ego, choosing from a variety of races, facial features, hairstyles and colors. Chains of Promathia, the official expansion pack to Final Fantasy XI, brings a new chapter to the story of Vana'diel. Expanding the world of Vana'diel, new areas never before seen in maps surface and towns, which have been spoken of but never seen, emerge. Fabled legends will also be realized in Chains of Promathia. As some of the mysteries of Vana'diel are unraveled, additional secrets will be discovered in the intricately designed expansion, Chains of Promathia.",Square Enix,"Persistent Online, RPG",8.0,Great,PS2 PC,19.99 USD,Square Enix,T for Teen,"Animated Blood, Mild Language, Violence","http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/final-fantasy-x/ps2-14008,http://www.ign.com/games/final-fantasy-xii/ps2-488222,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","September 21, 2004",http://ps2.ign.com/articles/551/551974p1.html,Final Fantasy XI: Chains of Promathia
8.6,Great,"Installment in SEGA's basketball series, released at a budget price. A new momentum based gameplay system gives gamers a complete difference in control between various types of players. Now a player's ability and physical makeup will determine how fast they can run up the court on a fast break, how well they can cut to the basket off their opponent, and more. The game also features new lighting effects, hyper-realistic court reflections, self-shadowing on the players, and more lifelike player faces and expressions. Pioneering a new standard in artificial intelligence, computer-controlled players now have the ability to decide independently how they can best help their team and realistically react based on each human players' actions. Also included: a better dribbling system, 100 new items, new timed mini games, multi-player games, new press camera angles, follow cams, and stat overlays, online play, and more.","Visual Concepts, ESPN Videogames",Sports,8.1,Great,Xbox PS2,14.99 USD,"SEGA, Global Star",E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/forza-motorsport/xbox-682857,http://www.ign.com/games/nba-live-2005/xbox-681533,http://www.ign.com/games/nfl-head-coach/xbox-776736,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","September 28, 2004",http://xbox.ign.com/articles/551/551597p1.html,ESPN NBA 2K5
8.7,Great,"Force the action on defense in

. New defensive tools allow you to make more plays and be in on all of the action. The all-new Hit Stick lets you lay the big hit to turn the momentum of the game in your favor. By giving players the ability to turn a game around with a crucial tackle, the Hit Stick delivers the power to take control of the game from the defensive side of the ball like never before. Along with all-new defensive pre-play controls and defensive AI enhancements, the defense now has a diverse arsenal of weapons available. With the new Storyline Central, you get the inside scoop around the league from radio host Tony Bruno, along with local and national newspapers, to help you make critical franchise decisions.","Budcat Creations, EA Tiburon",Sports,9.5,Amazing,PC PS Palm Xbox GCN NDS GBA PDA PS2,19.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/mechwarrior-online/pc-18954,http://www.ign.com/games/stardew-valley/pc-20001247,http://www.ign.com/games/omerta-city-of-gangsters-134706/pc-129676,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","September 21, 2004",http://pc.ign.com/articles/552/552150p1.html,Madden NFL 2005
6.1,Okay,"Action game, based on the TV series. Take the wheel of the Zebra 3 with two of the coolest undercover cops in town. Join the soft-spoken Hutch and the street-wise Starsky, as they solve the toughest cases in the roughest neighborhoods -- battling the hard-nosed but lovable Captain to fight crime in their own unconventional way. And with the assistance of the always suave and cool Huggy Bear, they stop the criminals every time. Features more than 25 square miles of free-roaming driving action in ""Bay City,"" the actual city from the Starsky & Hutch TV series meticulously reproduced in polygonal form. Gameplay consists of mission-based driving and shooting gameplay with a variety of control methods: steering wheel driving and shooting at the same time is possible - in either one or two player mode.",Mind's Eye Productions,Racing,5.5,Mediocre,GCN PS2 PC GBA Xbox,10.99 USD,Empire Interactive,T for Teen,Violence,"http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/need-for-speed-most-wanted/gcn-740900,http://www.ign.com/games/action-replay-ultimate-codes-mario-kart-double-dash/gcn-16574,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/kirby-air-ride/gcn-499716,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","August 26, 2004",http://cube.ign.com/articles/552/552044p1.html,Starsky & Hutch
,,"A sumo wrestling fighting game with a number of moves, a vast variety of customizable options and statistics, and eye-pleasing 2D graphics.",SWING dot BSI,Wrestling,7.4,Good,Cell,,Mitsui Bussan,,,"http://www.ign.com/games/tna-wrestling-14238407/cell-14238389,http://www.ign.com/games/d12-pro-wrestling/cell-756990,http://www.ign.com/games/wwe-mobile-madness/cell-730709,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Jan 1, 2004",http://wireless.ign.com/articles/555/555643p1.html,Sumo Wrestling
8.3,Great,"All great soccer players need a great first touch-and the same is now true for gamers with

. Using an all-new fluid player kinetic system, a player's first touch becomes a key advantage for players who can think quickly and act fast to outsmart the competition. An all-new animation system reacts to every button press with authentic responsiveness, directly translating to the speed of the world's greatest players. With more than 350 official team and league licenses from around the world, more than 12,000 officially licensed players, an enhanced Career Mode, and EA SPORTS Online play,

offers more extras than any other sports game released in 2004.",EA Canada,Sports,8.6,Great,PS2 PS Cell Giz PSP Xbox GCN PC GBA NNG,29.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","October 12, 2004",http://ps2.ign.com/articles/555/555911p1.html,FIFA Soccer 2005
8.5,Great,"Great soccer players need a great first touch -- and the same is now true for gamers with FIFA Soccer 2005. Using an all-new fluid player kinetic system, a player's first touch becomes a key advantage for players who can think quickly and act fast to outsmart the competition. An all-new animation system reacts to every button press with authentic responsiveness, directly translating to the speed and vision of the world's greatest players. With more than 350 official team and league licenses from around the world, more than 12,000 officially licensed players, an enhanced Career Mode, and EA SPORTS Online play (PlayStation 2 console only), FIFA Soccer 2005 is billed as the only complete, authentic, and intelligent soccer experience.",Electronic Arts,Sports,8.6,Great,Xbox PS Cell Giz PSP GCN PC GBA NNG PS2,29.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/espn-nfl-2k5/xbox-674666,http://www.ign.com/games/dead-or-alive-xtreme-beach-volleyball/xbox-482154,http://www.ign.com/games/tony-hawks-american-wasteland/xbox-740724,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","October 12, 2004",http://xbox.ign.com/articles/555/555915p1.html,FIFA Soccer 2005
8.0,Great,"Players experience the fun and adventure of DreamWorks' Shark Tale by assuming the role of Oscar, a fast-talking little fish working his way up the food chain, who becomes an unlikely hero as he searches for an easy path to fame and fortune. Players undertake more than 25 adventure-packed missions set in their favorite film locations and new environments exclusive to the game. With a blend of original and film-inspired gameplay, players immerse themselves in underwater urban culture featuring the gritty environments of Reef City and tunes inspired by the film. Also available for the Microsoft Xbox, Nintendo GameCube, and Windows PC.",Amaze Entertainment,"Third-Person, Action",6.5,Okay,PC GBA Xbox PS2 PS2 GBA Xbox GCN,29.99 USD,Activision,E for Everyone,No Descriptors,"http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/rise-of-the-tomb-raider/pc-20020150,http://www.ign.com/games/assassins-creed-black-flag/pc-159976,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","September 27, 2004",http://pc.ign.com/articles/555/555678p1.html,Shark Tale
,,,Pocket Panic,Action,8.5,Great,Cell,,Pocket Panic,,,"http://www.ign.com/games/just-cause-2/cell-14280725,http://www.ign.com/games/rayman/cell-567023,http://www.ign.com/games/galaxy-on-fire-2/cell-14270785,http://www.ign.com/games/baldurs-gate/cell-688224,http://www.ign.com/games/puzzle-quest-challenge-of-the-warlords/cell-950646,http://www.ign.com/games/just-cause-2/cell-14280725","Oct 8, 2004",http://wireless.ign.com/articles/555/555636p1.html,Nano Kid
8.4,Great,"Installment in SEGA's basketball series, released at a budget price. A new momentum based gameplay system gives gamers a complete difference in control between various types of players. Now a player's ability and physical makeup will determine how fast they can run up the court on a fast break, how well they can cut to the basket off their opponent, and more. The game also features new lighting effects, hyper-realistic court reflections, self-shadowing on the players, and more lifelike player faces and expressions. Pioneering a new standard in artificial intelligence, computer-controlled players now have the ability to decide independently how they can best help their team and realistically react based on each human players' actions. Also included: a better dribbling system, 100 new items, new timed mini games, multi-player games, new press camera angles, follow cams, and stat overlays, online play, and more.","Visual Concepts, ESPN Videogames",Sports,8.0,Great,PS2 Xbox,14.99 USD,"SEGA, Global Star",E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","September 30, 2004",http://ps2.ign.com/articles/552/552193p1.html,ESPN NBA 2K5
6.7,Okay,"Sequel to the budget action game CTU: Marine Sharpshooter. Deployed into one of Africa's most dangerous countries, your mission is to find the President of Burundi and rescue him from heavily armed rebels and the ruthless mercenaries who back them. If the rebels are not stopped and the President dies, they will plunge the region into a brutal civil war. Use your elite military training and advanced weaponry to fight against the odds and restore Democracy. Features 10 exciting maps, unique weather effects including windstorms, rain and lightning, multiple paths determine alternate game endings, and high tech equipment including night vision goggles, laser range finder, target designator, and a GPS receiver.",Jarhead Games,"First-Person, Shooter",5.0,Mediocre,PC,19.99 USD,Groove Games,M for Mature,"Blood, Strong Language, Violence","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Jun 22, 2004",http://pc.ign.com/articles/552/552142p1.html,Marine Sharpshooter II: Jungle Warfare
5.6,Mediocre,"Mike Lowrey and Marcus Burnett of the Tactical Narcotics Team are back and oh so bad. Featuring all the fast pace and all-out action of the movie, it's your job to ensure that these TNT cops are not DOA! Somewhere on the streets of Miami, something is going down which must be stopped. You can play as either Mike or Marcus in first or third-person viewpoints, making your way through 15 stages of fast paced, all-action gameplay, with gameplay featuring multiple mission objectives. In addition to a variety of weapons, destructible environments, and changing playstyles, the game features a Bad Boy rating system, where you are rewarded for your actions and achievements. Play the perfect cop or be a Bad Boy. What are YOU gonna do?",Blitz Games,"Third-Person, Action",3.6,Awful,Xbox PS2 GCN,19.99 USD,"Empire Interactive, Crave Entertainment",M for Mature,"Blood, Drug Reference, Sexual Themes, Strong Language, Violence","http://www.ign.com/games/fable/xbox-16526,http://www.ign.com/games/grand-theft-auto-san-andreas/xbox-623715,http://www.ign.com/games/beyond-good-and-evil/xbox-482232,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","September 21, 2004",http://xbox.ign.com/articles/551/551887p1.html,Bad Boys: Miami Takedown
4.9,Bad,"Mike Lowery and Marcus Burnett of the Miami Tactical Narcotics Team are back and badder than ever in

. Featuring the same fast paced action that's featured in the two Columbia Pictures films of the same name,

puts players in the roles of both Mike and Marcus as they travel through 13 different stages of violence. Fully destructible environments and multiple camera perspectives highlight a unique gameplay system that rates each officer based on their actions: making them either a Good Cop or a

. Though originally released in Europe,

features slightly modified levels in comparison to the PAL version -- including stages that have been combined together to form all-new areas.",Blitz Games,"Third-Person, Shooter",3.6,Awful,PS2 Xbox GCN,14.99 USD,"Crave Entertainment, Empire Interactive",M for Mature,"Blood, Drug Reference, Sexual Themes, Strong Language, Violence","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","September 22, 2004",http://ps2.ign.com/articles/551/551890p1.html,Bad Boys: Miami Takedown
8.5,Great,"The Freestyle Revolution is back with NBA LIVE 2005. Elevate your game on both ends of the court with EA SPORTS Freestyle Control, which continues to be the benchmark for innovative control in a sports videogame. Create new ankle-breaking dribble moves, gravity-defying highlight-reel dunks, and tenacious defensive plays that express your individual style-all with a touch of the right-analog stick. All-new 10-man Freestyle implementation enhances individual player movements and floor spacing, putting you right in the middle of the action for the most realistic simulation ever created. Enhanced player graphics vividly reproduce each NBA player with the most realistic faces, hairstyles, jerseys, and shoes ever produced. A comprehensive offering of incredibly deep game modes, including Dynasty Mode and EA SPORTS Online, put you in the middle of the action like never before. Levitate and create with NBA LIVE 2005.",EA Canada,Sports,8.9,Great,PS2 GCN PC Xbox,19.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/captain-tsubasa-14223832/ps2-848853,http://www.ign.com/games/naval-ops-warship-gunner/ps2-498455,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","September 28, 2004",http://ps2.ign.com/articles/551/551700p1.html,NBA Live 2005
8.8,Great,"Tiger-Proof your favorite course and change the way the game is played. Using the revolutionary course-altering system, you can create that intensely challenging course you've always dreamed about. Put yourself in the game with GameFace II and take on the legends of golf including Arnold Palmer, Jack Nicklaus, and Ben Hogan and become a legend yourself. Tiger Woods 2005 features eight new licensed courses and two new fantasy courses, including Coeur d'Alene, Colonial Country Club, Sherwood Country Club, Fancourt Golf Club Estate and Troon North - Monument Course. Compete as or against 15 different PGA TOUR players including Tiger Woods, John Daly, Vijay Singh, Charles Howell III, Notah Begay III, and Jesper Parnevik, among others. New putting and chipping systems allow for more control on the green or when you leave an approach shot short.",Electronic Arts,Sports,9.0,Amazing,PC PS2 NDS Mac Xbox Cell GCN PSP,19.99 USD,Electronic Arts,E for Everyone,No Descriptors,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","September 21, 2004",http://pc.ign.com/articles/551/551863p1.html,Tiger Woods PGA Tour 2005
