community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
6.9,Okay,"COOL BOARDERS 3 brings the actions and excitement of snowboarding to the PlayStation. Choose from over 13 different riders and 22 boards, and then hit one of the 34 courses. Race through the course as fast as possible in the boarder-cross and slalom events, or concentrate on pulling off big tricks in the halfpipe, slope style, and big air events. For those who want test all of their skills, try the tournament mode and compete in all five events. When competition gets to be too much, try to perfect all of your moves in the practice mode. If your friends think they get down the mountain better than you do, make them put their money where their mouth is with the two-player mode. No matter how you play, the analog control makes taking charge of the action easier than ever. All of the action in COOL BOARDERS 3 will keep boarding bums busy for days.",Idol Minds Digital Entertainment,"Extreme, Sports",6.0,Okay,PS PSP PS3,24.99 USD,Sony Computer Entertainment,E for Everyone,No Descriptors,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Oct 28, 1998",http://psx.ign.com/articles/160/160196p1.html,Cool Boarders 3,http://www.ign.com/games/cool-boarders-3/ps-10196
6.5,Okay,"In Trespasser, you are a young woman whose plane has crashed on the second island from Jurassic Park, site B, where dinosaurs still roam free.  Your character, Anne, has to explore the island for a way to get off, or try to contact some help. Trespasser features 8 levels full of jungle terrain and dinosaurs.",DreamWorks Interactive,Action,4.7,Bad,PC,,Electronic Arts,T for Teen,"Blood, Animated Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 28, 1998",http://pc.ign.com/articles/154/154037p1.html,Trespasser,http://www.ign.com/games/trespasser/pc-4037
7.7,Good,"NCAA GAMEBREAKER '99 continues this series' tradition of realistic college football simulations. You'll get features like the Customize Play option, which lets you design your own plays and really makes the possibilities almost endless. While many other football games neglect the running game, NCAA GAMEBREAKER '99 embraces it with open arms. Don't be surprised to find yourself on a 60-yard sprint to the endzone! As the running game is essential to any successful college program, the emphasis on it in GAMEBREAKER truly makes this the most realistic football sim you're likely to find. Of course, you also get all the standard gameplay modes, fully polygonal and texture-mapped players, and all of the college stadiums and team logos. NCAA GAMEBREAKER '99 can be enjoyed by up to eight players through the use of the Multi-tap.If you're ready to make a run at greatness, then get your hands on NCAA GAMEBREAKER '99.",Red Zone Interactive,Sports,8.5,Great,PS,16.99 USD,"989 Sports, Sony Computer Entertainment",E for Everyone,No Descriptors,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Oct 28, 1998",http://psx.ign.com/articles/160/160399p1.html,NCAA GameBreaker '99,http://www.ign.com/games/ncaa-gamebreaker-99/ps-10399
2.6,Painful,"Intense paintball action takes the spotlight in this full-on warfare extravaganza. Enter real tournament and season play, using eight incredible weapons to splatter your opponents with paint. Battle through five environments including Urban, Medieval, Desert, and Space enjoying games like Capture the Flag, Strategic Assault, and Elimination. If you're nervous about hopping right into competition, start out by honing your skills in Practice mode. Play against a computer-controlled squad or compete against real players over the Internet.",Creative Carnage,Action,0.7,Disaster,PC,17.99 USD,HeadGames Publishing,T for Teen,Animated Violence,"http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 20, 1998",http://pc.ign.com/articles/160/160455p1.html,Extreme PaintBrawl,http://www.ign.com/games/extreme-paintbrawl/pc-10455
7.7,Good,"BUSHIDO BLADE 2 for the PlayStation brings back sword and weapon fighting action from the original BUSHIDO BLADE. There is no time limit and there are no health meters and one shot can kill you. At your disposal are the weapons you've mastered, your wits, your blocking ability, and an open fighting area where you can run and reposition yourself to better take on the enemy. There are six characters to choose from, with 12 more to unlock, and three modes of play including Story, Versus, and Training. With the link option, you and a friend can play each with your own screen by using a link cable. The Story mode pits you against other ninja, samurai and bosses, while Training lets you perfect your fighting style, which you will definitely need to do to master this game.",Square,Fighting,7.0,Good,PS,19.99 USD,"Square, Square Electronic Arts (US)",T for Teen,"Animated Blood, Animated Violence","http://www.ign.com/games/street-fighter-alpha/ps-181,http://www.ign.com/games/digimon-world-2/ps-16355,http://www.ign.com/games/tekken-3/ps-2294,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Oct 28, 1998",http://psx.ign.com/articles/152/152333p1.html,Bushido Blade 2,http://www.ign.com/games/bushido-blade-2/ps-2333
8.8,Great,"The debut edition of Solecismic Software's football management sim, which features detailed management over trading (including free agency, draft and salary issues), career and season statistics, home towns, and quarterback ""learning"" skill development and team player stat increases.",Solecismic Software,Sports,8.0,Great,PC,,Solecismic Software,E for Everyone,,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/mechwarrior-online/pc-18954,http://www.ign.com/games/stardew-valley/pc-20001247,http://www.ign.com/games/omerta-city-of-gangsters-134706/pc-129676,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Summer 1998,http://pc.ign.com/articles/160/160432p1.html,Front Office Football,http://www.ign.com/games/front-office-football/pc-10432
8.4,Great,"NHL '99 from Electronic Arts is all about improving on an already top of the line series. The improvements from last years PC version include smoother game play, harder checks and improved AI.",Electronic Arts,Sports,9.0,Amazing,PC PS N64 Mac Mac,12.99 USD,Electronic Arts,E for Everyone,Animated Violence,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",September 1998,http://pc.ign.com/articles/153/153987p1.html,NHL '99,http://www.ign.com/games/ea-sports-mania-pack/pc-3987
8.8,Great,"F-ZERO was a classic on the SNES, and now it makes its first appearance on the Nintendo 64 with F-ZERO X. As with the original game, you get behind the controls of a rocket-powered hover car and race to the finish line on tracks that twist and turn through the air. However, you will have to avoid the other 29 cars on the track or else face the consequences. You can choose from 30 different cars and learn the ins and outs of every one of the 24 tracks in the Practice mode. When you want some competition, try to win a Grand Prix Cup, get the fastest lap time in a Time Trial, or destroy the competition in a Death Race. You can also challenge three friends in the Versus mode. Can you survive the speed and action of F-ZERO X?",Nintendo EAD,Racing,9.1,Amazing,N64 Wii Wii U iQ,19.99 USD,Nintendo,E for Everyone,,"http://www.ign.com/games/mario-kart-64/n64-502,http://www.ign.com/games/diddy-kong-racing/n64-2146,http://www.ign.com/games/rush-2-extreme-racing-usa/n64-3852,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","Oct. 26, 1998",http://ign64.ign.com/articles/150/150418p1.html,F-Zero X,http://www.ign.com/games/f-zero-x/n64-418
7.9,Good,"What is more fun than building a robot and making it your own personal killing machine? Nothing. Armored Core: Project Phantasma gives you the chance to create the world's deadliest robot. How do you know if your creation is a success? Why not have it go head-to-head with one of the 49 pre-made robots that are available? While creating your robot, you'll have access to tons of Armored Core parts and combinations, allowing the most efficiency for your robot. You can even transfer data over from the first ARMORED CORE in order to increase your robot's potential. If you've got a friend who thinks he can create a better robot than you can, put him to the test and pit your robots against each other in a two-player split-screen deathmatch. However, if one-on-one battles aren't your thing, Armored Core: Project Phantasma offers 17 new single-player missions, each of which will blow your mind.",FromSoftware,Action,7.8,Good,PS,42.99 USD,ASCII Entertainment,T for Teen,Animated Violence,"http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Oct 7, 1998",http://psx.ign.com/articles/159/159658p1.html,Armored Core: Project Phantasma,http://www.ign.com/games/armored-core-project-phantasma/ps-9658
7.7,Good,,Rogue Entertainment,"First-Person, Shooter",7.5,Good,PC,,Activision,M for Mature,"Blood and Gore, Violence","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",October 1999,http://pc.ign.com/articles/153/153935p1.html,Quake II Mission Pack: Ground Zero,http://www.ign.com/games/quake-ii-mission-pack-ground-zero/pc-3935
6.1,Okay,"You are a novice Klingon guard, suddenly thrown from a holodeck training exercise into the real world, and have to battle real opponents to rise in rank and honor.",Microprose,"First-Person, Shooter",7.0,Good,PC Mac,,Microprose,M for Mature,Blood,"http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Sep 30, 1998",http://pc.ign.com/articles/154/154036p1.html,Star Trek: The Next Generation: Klingon Honor Guard,http://www.ign.com/games/star-trek-the-next-generation-klingon-honor-guard/pc-3112
8.1,Great,"Take control of a remote-controlled car and race around a variety of tracks in TEAM LOSI RC RACER. There are total of 16 cars to choose from, each rated in speed, acceleration, grip and weight. At the outset you must select the track that you want to race on from a hub of the available courses. After you have completed all of the races in a hub, you must search the tracks for entrances to new tracks. Once you have found the entrance, the new track will be available for racing. While you're racing you'll come across a number of power-ups that will give you an advantage over the competition including freeze time, turbo, ghost, and copter. If your friends want in on the action, they can join you with the Two-Player option. See if you can take the checkered flag in TEAM LOSI RC RACER.",Gremlin Interactive Limited,Racing,5.0,Mediocre,PS,25.99 USD,Fox Interactive,E for Everyone,,"http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Oct 7, 1998",http://psx.ign.com/articles/152/152327p1.html,Team Losi RC Racer,http://www.ign.com/games/team-losi-rc-racer/ps-2327
7.8,Good,"Duke Nukem takes on a third-person perspective in DUKE NUKEM: Time to Kill. Time-traveling aliens threaten Earth's future, and Duke must travel through time to ancient Rome, the Wild West, and a futuristic Space Age to stop them. One there, he must run, jump, climb, swim, and shoot his way to finding the colored crystals that are the key to defeating the aliens. Before finding the crystals, use pipe bombs, gatling guns, and shotguns to put the bad guys out of commission. Luckily, you won't miss a second of the action because Duke becomes transparent when he would otherwise be obscuring the carnage. You also won't miss a single time-twisting alien by using the look function to aim your weapons. If blowing away the aliens is no fun, challenge your friends to a death match in the two-player mode. Can Duke save the world from the alien scum? DUKE NUKEM: Time to Kill contains the answer to that question.","n-Space, 3D Realms",Action,8.0,Great,PS,19.98 USD,GT Interactive,M for Mature,"Animated Blood and Gore, Animated Violence, Strong Sexual Content","http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Oct 15, 1998",http://psx.ign.com/articles/152/152314p1.html,Duke Nukem: Time to Kill,http://www.ign.com/games/duke-nukem-time-to-kill/ps-2314
7.6,Good,"Empire-building sim. The game consists of a series of 20 missions with diverse objectives. Your character is in the service on a king whose kingdom has been reduced to a small area and the overall the aim of the game is to reconquering the entire kingdom. The gameplay involves resource management, town building and strategic combat. The multi-player mode allows up to 5 people to play via hotseating, modem/serial connection, LAN or on-line. The graphics are reasonable, although they have been surpassed by more recent games. Play is accompanied by a medieval-style musical sound tracks.",Zuxxez,Strategy,5.9,Mediocre,PC,,Zuxxez,,,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 1, 1998",http://pc.ign.com/articles/153/153861p1.html,Knights and Merchants: The Shattered Kingdom,http://www.ign.com/games/knights-and-merchants-the-shattered-kingdom/pc-3861
7.1,Good,"Acclaim has taken a new approach to racing games with IGGY'S RECKIN' BALLS, available on the Nintendo 64. The player must control balls that race up a 3D track, while jumping out of the way of the enemy, like in a 2D platformer. Mixing these two concepts together creates something totally different from any other game out there, and it results in fast and addictive gameplay. The game can be played by one to four players, which results in the opportunity to play huge multiplayer battles. Each player is able to choose a different character and race on one of many available tracks. The audio side mixes some techno tunes, along with voice acting that is aimed towards a younger audience. IGGY'S RECKIN' BALLS is able to mix two disparate forms of gaming, along with contradictory graphic styles, to make a title that a gamer of any age could pick up and enjoy.",Iguana Entertainment,Platformer,6.9,Okay,N64,27.99 USD,Acclaim Entertainment,E for Everyone,,"http://www.ign.com/games/super-mario-64/n64-606,http://www.ign.com/games/donkey-kong-64/n64-607,http://www.ign.com/games/banjo-kazooie/n64-1922,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","Aug. 24, 1998",http://ign64.ign.com/articles/152/152272p1.html,Iggy's Reckin' Balls,http://www.ign.com/games/iggys-reckin-balls/n64-2272
8.0,Great,"There's a bloody civil war raging, and you're right in the eye of the storm. From the cockpit of your Corvette class vehicle, you'll decide exactly which resources you need to use for each battle, and then jump into combat. The struggle is against a rebellious bunch called the ""Indies,"" and they'll stop at nothing to destroy your ship and conquer the universe. A realistic physics model makes for extremely interesting flight, and the awesome, 3D graphics truly deliver the excitement to your PC.",Particle Systems,Simulation,8.0,Great,PC,19.99 USD,Ocean,E for Everyone,"Animated Violence, Mild Language","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Aug 18, 1998",http://pc.ign.com/articles/153/153110p1.html,Independence War,http://www.ign.com/games/independence-war/pc-3110
8.8,Great,"Gnasty Gnorc decides to make the dragons pay for all of the insults they have directed his way. After dabbling in magic, Gnasty turns the gems that litter the world into his soldiers and changes the dragons into crystals. However, the magic spell missed a young dragon named Spyro. You must guide Spyro through 36 levels spread across six worlds as he tries to free his brethren from their crystalline prisons. To make his way through each stage, Spyro can run, jump, glide, walk, roll, and fly. When he encounters an enemy, he can dispose of them with fire-breath or a charge attack. When the going gets really tough, power-ups upgrade the fire-breath to a fireball or superflames. Try to save the other dragons and return the world to normal in SPYRO THE DRAGON.",Insomniac Games,Platformer,9.0,Amazing,PS PS3 PSP,14.99 USD,Sony Computer Entertainment,E for Everyone,Comic Mischief,"http://www.ign.com/games/crash-bandicoot/ps-603,http://www.ign.com/games/crash-bandicoot-warped/ps-3919,http://www.ign.com/games/crash-bandicoot-2-cortex-strikes-back/ps-2037,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Sep 10, 1998",http://psx.ign.com/articles/153/153920p1.html,Spyro the Dragon,http://www.ign.com/games/spyro-the-dragon/ps-3920
8.5,Great,"You are the leader of Rainbow Six, a super-secret organization put together by the U.N. to fight terrorism. Your team is made up of the best of the best from countries around the world. When someone starts trouble, and the political situation makes things to hot for local enforcement to handle, your team comes in and takes care of business. The game itself is a first-person shooter with a real eye towards realism. Before each mission, you select which members of your team you're going to take with you into a fight, arm them with the appropriate real-world weaponry, divide them into teams, and then plot out on a map where each team is going to go, and what actions they're going to take. Once you leave the plotting stage, you choose which one of the squad leaders you'll play as and the mission begins. Each mission has its own objectives, but most of them revolve around rescuing hostages, stealing information, or other covert actions.",Red Storm Entertainment,"First-Person, Shooter",9.4,Amazing,PC N64 PS DC Mac PS3 PSP GBC PC,,Red Storm Entertainment,T for Teen,"Blood and Gore, Violence","http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Aug 21, 1998",http://pc.ign.com/articles/153/153836p1.html,Tom Clancy's Rainbow Six,http://www.ign.com/games/tom-clancys-rainbow-six/pc-3836
8.0,Great,"Command & Conquer: Red Alert Retaliation brings the Counterstrike and Aftermath expansions to the PlayStation. According to historical lore, Albert Einstein went back in time and eliminated Hitler from history. Messing with the space-time continuum always has unintended consequences, and this story is no different. In the new timeline, World War II never occurred and Stalin and the Soviets expanded unchecked into Eastern Europe. Now, the Allies have formed to put a stop to Stalin and his plans. Play as either the Soviets or the Allies each with unique missions and troops, including 100 two-player missions (link-cable required) and seven new units. Since each side has different advantages and disadvantages, varied strategies and thinking are required to be successful. In general, missions consist of establishing and defending a base, gathering resources, and destroying the enemy base. Take over Europe or defend it; the choice is yours in Command & Conquer: Red Alert Retaliation.",Westwood Studios,Strategy,7.0,Good,PS,9.99 USD,Westwood Studios,T for Teen,"Animated Violence, Use of Alcohol and Tobacco","http://www.ign.com/games/final-fantasy-tactics/ps-26,http://www.ign.com/games/age-of-empires/ps-20051961,http://www.ign.com/games/command-and-conquer-red-alert/ps-2198,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Aug 28, 1998",http://psx.ign.com/articles/153/153785p1.html,Command & Conquer: Red Alert Retaliation,http://www.ign.com/games/command-and-conquer-red-alert-retaliation/ps-3785
8.0,Great,"Andy and his dog, Whisky, are out in the park having a good time. Suddenly, a solar eclipse occurs, and Whisky disappears. Andy jumps into his homemade space ship and travels to another world to save his dog. As one would expect, Andy encounters some resistance and crash lands on the planet. You will take control of Andy as he travels through eight unique worlds in search of his companion. Each world is divided into a series of puzzles, some of which require blasting enemies with the plasma cannon, while others require running and jumping. After solving several puzzles, the player is treated to beautiful video sequences that congratulate the player and advance the story. Whisky needs to be saved, and Andy is the only person who can do it in HEART OF DARKNESS.",Amazing Studios,Platformer,7.8,Good,PS PC 3DO,50.99 USD,Tantrum/Interplay,E for Everyone,"Animated Violence, Use of Alcohol and Tobacco","http://www.ign.com/games/crash-bandicoot/ps-603,http://www.ign.com/games/crash-bandicoot-warped/ps-3919,http://www.ign.com/games/crash-bandicoot-2-cortex-strikes-back/ps-2037,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Sep 9, 1998",http://psx.ign.com/articles/154/154033p1.html,Heart of Darkness,http://www.ign.com/games/heart-of-darkness/ps-4033
,,"Head out to the gridiron, gamers it's GAMEDAY. The ever-popular football franchise returns to the PC with its most impressive entry to date. Considered by many to be the foremost NFL experience for the home computer, NFL GAMEEDAY 99 features all of the current teams, lineups, uniforms, logos, and stadiums of the pros. Motion-capture animation makes the players look and behave like their real-life counterparts, while TV-style presentation keeps things entertaining at all times. Throw in great commentary, and you've got yourself a football game.",989 Studios,Sports,6.0,Okay,PC PS,12.99 USD,Sony Computer Entertainment,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",September 1998,http://pc.ign.com/articles/160/160158p1.html,NFL GameDay 99,http://www.ign.com/games/nfl-gameday-99/pc-10158
6.5,Okay,"TIMESHOCK! PRO PINBALL might not be the real thing, but it's about as close to the arcade-machine experience as you're going to get. The savvy developers at Empire Interactive are true-to-life pinball enthusiasts, and it's apparent in the painstaking care they've taken in getting every little detail just right. The sights and sounds of a quality pinball machine are all here to be enjoyed. From fully animated flippers, jets, diverters, and switches that bounce and react just like their real-life counterparts, to balls that clatter as they roll up and down the wooden table, and scores that ring out loudly. Three modes of play are available: Novice, Tournament and Special Challenge mode. Unexpected ""extras"" are also included, like fast-action multi-ball play, magnetic ball saving, light, sound and bumper tests, and even table nudging via the PlayStation controller! Everything the true pinball connoisseur could hope for is here to be savored.",Cunning Developments,Pinball,5.0,Mediocre,PS PC,43.99 USD,Empire Interactive,E for Everyone,No Descriptors,"http://www.ign.com/games/the-pinball-3d/ps-12804,http://www.ign.com/games/pro-pinball/ps-756,http://www.ign.com/games/hyper-3d-pinball/ps-436,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","Aug 31, 1998",http://psx.ign.com/articles/160/160153p1.html,Pro-Pinball: Timeshock!,http://www.ign.com/games/pro-pinball-timeshock/ps-10153
7.7,Good,"Published by Microsoft, Motocross Madness featured a realistic motocross physics model, detailed and expansive terrain, challenging AI, and realistic bike audio. The wrecks in the game are not only bone-chillingly realistic, but at times hysterical.",Rainbow Studios,Racing,8.0,Great,PC PS,17.99 USD,Microsoft,E for Everyone,No Descriptors,"http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",September 1998,http://pc.ign.com/articles/153/153569p1.html,Motocross Madness [1998],http://www.ign.com/games/motocross-madness/pc-3569
8.5,Great,The Sanitarium is a game where players come face to face with the protagonist's haunted mind and the enemies that hide there. Players journey through 13 levels and face over 80 enemies in a variety of disturbing environments as they attempt to save the protagonist from inpending doom.,DreamForge Entertainment,Adventure,7.0,Good,PC,,ASC Games,T for Teen,"Animated Violence, Strong Language","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","May 11, 1998",http://pc.ign.com/articles/153/153424p1.html,Sanitarium,http://www.ign.com/games/sanitarium/pc-3424
7.8,Good,"Peter Jacobsen's GOLDEN TEE GOLF moves from the arcade to your PC in this faithful adaptation of the beloved game. Take your best swing against the pros enjoying the fastest-moving golf action ever. This game is pure, arcade-style action starring all of your favorite players. The innovative TrakSwing feature introduced in the coin-operated version is included, allowing you maximum control over your drives. If 18 holes of pure excitement aren't enough for you, check out the amazing graphics and comprehensive options.",Incredible Technologies,Sports,7.2,Good,PC PS,12.99 USD,Interplay,E for Everyone,No Descriptors,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Aug 19, 1998",http://pc.ign.com/articles/153/153106p1.html,Peter Jacobsen's Golden Tee Golf,http://www.ign.com/games/peter-jacobsens-golden-tee-golf/pc-3106
7.7,Good,,Kalisto Entertainment,Racing,7.0,Good,PC,,Microprose,,,"http://www.ign.com/games/forza-horizon-3/pc-20054784,http://www.ign.com/games/flatout-4/pc-20068143,http://www.ign.com/games/ubisoft-the-crew/pc-20000080,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Mar 25, 1998",http://pc.ign.com/articles/153/153630p1.html,Ultim@te Race Pro,http://www.ign.com/games/ultimte-race-pro/pc-3630
2.7,Painful,"It's not as cut and dry as the obvious good guys and bad guys setup of World War II, but the Vietnam War is the backdrop of this intense combat title. Play as a U.S. soldier, fighting against the Vietnamese. You'll begin your mission armed with only a Colt 45 and a knife, but you can earn the right to wield machine guns, rocket launchers, and more as the game progresses. The action is rendered in startlingly bold 3D, and the voice acting is cinema quality. Play against the computer or get up to six players in on the action via Internet.",GT Interactive,Action,3.0,Awful,PC,31.99 USD,GT Interactive,M for Mature,"Blood, Animated Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Jul 28, 1998",http://pc.ign.com/articles/154/154020p1.html,Nam,http://www.ign.com/games/nam/pc-4020
