community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title,url
4.9,Bad,"Play basketball the way it's supposed to be played with NBA IN THE ZONE 200. You can play as any of the 29 NBA teams which feature more than 300 actual players. All of the players look just like their real-life counterpart thanks to motion-captured animation. You will feel like you are in the middle of the court with the help of the ambient sounds recorded from each arena. Adding to the realism is the play-by-play work of NBA announcer Red Clay. Along with the standard gameplay modes like Exhibition, Season, and Playoffs, a Slam Dunk Contest and Three-Point Shootout are also included. When you are on the court, you can call plays on the fly and pinpoint passing ensures that you get the ball to the right player. See if you've got what it takes to be a world champion with NBA IN THE ZONE 2000.",Konami OSA (KCEO),Sports,5.8,Mediocre,N64 PS GBC,36.99 USD,Konami,E for Everyone,No Descriptors,"http://www.ign.com/games/tony-hawks-pro-skater-2/n64-14169,http://www.ign.com/games/mario-golf/n64-10628,http://www.ign.com/games/international-superstar-soccer-2000/n64-15240,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933","February 23, 2000",http://ign64.ign.com/articles/161/161731p1.html,NBA In The Zone 2000,http://www.ign.com/games/nba-in-the-zone-2000/n64-11731
1.7,Unbearable,"Now you can enter a summer-long fishing tournament in BLACK BASS LURE FISHING. At the beginning of the tournament, you have the lowest ranking and can only fish on one lake. But if you perform well enough and move up the ranks, your class will change and you will be able to choose which of the two lakes you want to fish on. Should you do really well and move into the top two classes, you will be given access to special techniques like Let Fish Go, 8 Magic, Power Lift, Dancing Worm, Dancing Frog, and Last Strike. Along the way, you will be able to use eight different lures to attract the big fish and your progress will be recorded using a password system. So hop in your boat and try to win the tournament in BLACK BASS LURE FISHING.",Hot-B,Hunting,2.0,Painful,GBC,19.99 USD,Majesco,E for Everyone,No Descriptors,"http://www.ign.com/games/zebco-fishing/gbc-12919,http://www.ign.com/games/tnn-outdoor-fishing-championship/gbc-12927,http://www.ign.com/games/bass-lure-fishing/gbc-10772,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",May 1999,http://gameboy.ign.com/articles/164/164189p1.html,Black Bass Lure Fishing,http://www.ign.com/games/black-bass-lure-fishing/gbc-14189
7.3,Good,"There's simply nothing like the feeling of seeing that gap, passing it off to an open teammate, and watching as the ball miraculously speeds past the goalkeeper into the corner of the net. Arcade-style access meets realistic soccer physics in this international feast. Mind-blowing graphics and highly sophisticated AI grace this gem of a soccer game, showing you every detail from the kickoff to the last second of overtime. Commentary by Jonathan Pearce and Ron Atkinson keeps you abreast of the action.",Rage Software,Sports,7.6,Good,PC,,Microsoft,E for Everyone,,"http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Oct 20, 1999",http://pc.ign.com/articles/164/164207p1.html,Microsoft International Soccer 2000,http://www.ign.com/games/microsoft-international-soccer-2000-142322/pc-14207
7.9,Good,"Experience a wide variety of TETRIS games with MAGICAL TETRIS CHALLENGE. There's Normal mode, which is the classic TETRIS that everyone loves. Up or Down will increase the height of a player's stack based on the number of lines the opposition has cleared. In Magical Tetris, after clearing lines, an odd-shaped piece is placed in the opposition's queue. Players must clear a rising tower of gray blocks until a keyhole appears. Clear the row with the keyhole, and you can move on to the next round in Tower Tetris. Target Tetris gives the player a set pattern of blocks and a set number of pieces to clear all of the rows that contain acorns. Two players can experience Harmony Tetris, where players have to clear lines at the same time. MAGICAL TETRIS CHALLENGE has all the action and variations any TETRIS fan will love.",Capcom,Puzzle,10,Masterpiece,GBC Arcade PS N64,34.99 USD,Capcom,E for Everyone,No Descriptors,"http://www.ign.com/games/tonka-construction-site/gbc-662099,http://www.ign.com/games/pokemon-puzzle-challenge/gbc-13800,http://www.ign.com/games/shanghai-pocket/gbc-10787,http://www.ign.com/games/the-legend-of-zelda-oracle-of-seasons/gbc-16042,http://www.ign.com/games/the-legend-of-zelda-oracle-of-ages/gbc-16041,http://www.ign.com/games/the-legend-of-zelda-links-awakening/gbc-10683,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402","February 17, 2000",http://gameboy.ign.com/articles/162/162229p1.html,Magical Tetris Challenge,http://www.ign.com/games/magical-tetris-adventure-featuring-mickey-mouse/gbc-12229
4.8,Bad,"Brace yourself for a soccer game that brings all of the wild fun of soccer home on your Game Boy Color! FIFA 2000 is a fully-licensed soccer game that has more than 60 teams from around the world with updated rosters appropriate to the 2000 season. You can choose to play one of five different gameplay modes. Exhibition mode is a quick game where you set the teams and the rules then hit the field. In Tournament mode, you'll square off against an assortment of other teams to see who can take home the final victory. Playoff mode has you playing the final teeth-to-the-grindstone matches where every victory counts. In League mode, you'll play through a full season that culminates in the playoffs to see who is the greatest. Finally, Indoor mode takes the game inside and changes up the rules a little bit, resulting in a fast-paced version of the original. Options available for every mode include weather settings, foul settings, wind, and more. You can also use the password to save all of your stats in League and Tournament modes. FIFA 2000 is compatible with all existing Game Boy systems.",Tiertex Design Studios,Sports,2.0,Painful,GBC PS PC,32.99 USD,THQ,E for Everyone,No Descriptors,"http://www.ign.com/games/720/gbc-10768,http://www.ign.com/games/mario-tennis-gbc/gbc-14380,http://www.ign.com/games/ready-2-rumble-boxing/gbc-12329,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",January 2000,http://gameboy.ign.com/articles/162/162047p1.html,FIFA 2000 Major League Soccer,http://www.ign.com/games/fifa-2000-major-league-soccer/gbc-12047
5.5,Mediocre,,Silicon Dreams,Sports,4.8,Bad,N64,,SouthPeak Games,,,"http://www.ign.com/games/tony-hawks-pro-skater-2/n64-14169,http://www.ign.com/games/mario-golf/n64-10628,http://www.ign.com/games/international-superstar-soccer-2000/n64-15240,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933",Europe Only,http://ign64.ign.com/articles/160/160163p1.html,World League Soccer 2000,http://www.ign.com/games/world-league-soccer-2000-142266/n64-10163
8.4,Great,"Nox is a dark and creepy Action/RPG set in a bucolic world that is being corrupted by a wicked queen of the undead - Hecubah. In solo play, you choose from three different adventures. Follow the path of a warrior and you will forge your skills and master powerful weapons in the Fortress of Horrendous. Join the ranks of the conjurers in the village of Ix and learn to summon the creatures of the land and control the forces of nature. Or lead the life of a wizard, and use combat magic, stealth, and traps to foil the undead legions. Multiplayer offers Arena, Capture the Flag, Elimination, Noxball, and King of the Realm gameplay modes.",Westwood Studios,Action,8.9,Great,PC,9.99 USD,Electronic Arts,T for Teen,Animated Violence,"http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",February 2000,http://pc.ign.com/articles/153/153724p1.html,Nox,http://www.ign.com/games/nox/pc-3724
8.5,Great,"Dreamcast port of the original Dance Dance Revolution: 2nd Mix arcade game. The game features all songs from the arcade edition, plus bonus tracks, and offers full support of the DDR dance mat controller. Gameplay is unchanged: players tap their feet to the beat of songs, trying to match their steps with the on-screen arrows and cues (which scroll by at varying speeds, depending on the songs). The game was released in February 2000 in Japan under the JAN code: 4988602-72441-7. DDR: 2nd Mix was followed by Dance Dance Revolution: Club Version Dreamcast Edition.",Konami TYO,Music,8.0,Great,DC PS PS Arcade Arcade Arcade,,Konami,,,"http://www.ign.com/games/space-channel-5/dc-14181,http://www.ign.com/games/space-channel-5-part-2/dc-488915,http://www.ign.com/games/cool-cool-toon-167929/dc-14240,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967",Japan Only,http://dreamcast.ign.com/articles/163/163500p1.html,Dance Dance Revolution 2nd Mix: Dreamcast Edition,http://www.ign.com/games/dance-dance-revolution-2nd-mix/dc-13500
7.2,Good,"Azure Dreams for the Game Boy Color is an RPG experience like no other. You play the role of Kou, a young boy who has just celebrated his 15th birthday. Years ago, your father disappeared while exploring the treasure-laden Monster Tower, a massive structure filled with a variety of dangers. Now, you are finally old enough to go to the Tower and find out what really happened to your father. Since many explorers have surely charted out the Tower beforehand, finding what you are looking for should be a snap, right? Not quite, because the Monster Tower changes its entire layout every time you visit, providing new challenges and areas to explore every time you enter. What doesn't change, however, is the number of monsters lurking around looking to end your quest. To help fight them, you can enlist some monsters of your own. Combined with the tons of treasure you'll find, you'll be well equipped to tackle the dangers of the Tower.",Konami,RPG,6.0,Okay,GBC PS NDS,35.99 USD,Konami,E for Everyone,No Descriptors,"http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",February 2000,http://gameboy.ign.com/articles/162/162214p1.html,Azure Dreams,http://www.ign.com/games/azure-dreams/gbc-12214
6.8,Okay,"The Looney Tunes have been a staple of popular culture since the 1940s. Now, they have come to the Game Boy Color. You must navigate through seven stages that are reminiscent of Saturday morning cartoons. In each of the levels you must help a different character get through a tough situation: Bugs and Daffy must use Frisbees to destroy enemies and defeat the boss at the end of a stage; Porky pilots a spaceship to destroy satellites and an evil star that wants to eat him; Tweety must fly through his stage avoiding bottles and Sylvester; and Speedy Gonzales must enter an Aztec temple to defeat Dracula. If you love the Looney Tunes, then you need to get a copy of LOONEY TUNES for the Game Boy Color.",Sunsoft Games (US),Platformer,6.0,Okay,GBC LCD GB,35.99 USD,Sunsoft,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/shantae/gbc-15286,http://www.ign.com/games/wario-land-ii/gbc-11140,http://www.ign.com/games/super-mario-bros-deluxe/gbc-11703,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",September 1999,http://gameboy.ign.com/articles/162/162132p1.html,Looney Tunes,http://www.ign.com/games/looney-tunes/gbc-12132
3.5,Awful,"You get into a race with your buddies...in the middle of traffic. In order to win, you must pass your friends and get past all of the other cars on the road. This is the racing action and excitement of ROADSTERS for the Game Boy Color. You can choose from three different drivers that have unique attributes, and go find some action on any of the 12 tracks. To win a race, you must weave through traffic and pass the seven cars that are the competition. After each race, you are awarded cash to repair and upgrade your vehicle. Thanks to a revolutionary game engine, the action is the fastest possible on the Game Boy Color. ROADSTERS puts the thrills and dangers of road racing into the palm of your hand.",Titus,Racing,3.0,Awful,GBC N64 DC PS2 PS,28.99 USD,Titus,E for Everyone,,"http://www.ign.com/games/hot-wheels-stunt-track-driver/gbc-13350,http://www.ign.com/games/test-drive-cycles/gbc-12230,http://www.ign.com/games/grand-theft-auto-ii/gbc-15416,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402","January 6, 2000",http://gameboy.ign.com/articles/163/163293p1.html,Roadsters,http://www.ign.com/games/roadsters/gbc-13293
5.9,Mediocre,"When the wrestling-license musical chairs ended last year, Acclaim must have felt like it was on the hurtin' end of a Stone Cold suplex, what with EA snagging the WCW license from THQ and an enraged THQ, its spirit meter jacked up to stratospheric levels, responding by wresting the prized WWF license from Acclaim's grasp.

All's fair in love and corporate lumberjack matches, though, so Acclaim pulled itself off the canvas and went out in search of a new franchise. The answer lay as close as the nearest TV, where Extreme Championship Wrestling (ECW) holds court weekly on The Nashville Network. Sealing the deal for a long time to come, Acclaim has invested some of its many WWF and Turok bucks in the ECW.",Acclaim Studios Salt Lake City,Wrestling,4.0,Bad,PS DC GBC N64,7.99 USD,Acclaim Entertainment,M for Mature,"Animated Violence, Strong Language","http://www.ign.com/games/wwf-smackdown/ps-13317,http://www.ign.com/games/wwf-smackdown-2-know-your-role/ps-14828,http://www.ign.com/games/wwf-warzone/ps-3730,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","February 17, 2000",http://psx.ign.com/articles/163/163387p1.html,ECW: Hardcore Revolution,http://www.ign.com/games/ecw-hardcore-revolution/ps-13387
8.3,Great,"COLIN MCRAE RALLY brings the thrill and excitement or European-style rally racing to the PlayStation. For the uninitiated, European rally racing take place over several days and has the drivers take to multiple tracks, one competitor at a time, in a race against the clock. To learn how to control your car in the off-road environment and get used to working with the navigator, go to the Rally School where Colin McRae teaches the basics. When you are comfortable driving, choose from 12 real-world rally cars and take on the challenge of an actual event in the Rally mode. For those who want to tackle a bigger challenge, Championship mode will place you in the rallies of eight different countries, including Australia and Monte Carlo. No matter how you play, the graphics engine allows the excitement of driving on two wheels and rollovers. If you're interested in a different kind of racing, try COLIN MCRAE RALLY.",Codemasters,Racing,9.0,Amazing,PS PC,5.99 USD,Sony Computer Entertainment,E for Everyone,No Descriptors,"http://www.ign.com/games/gran-turismo-1998/ps-2226,http://www.ign.com/games/crash-team-racing/ps-11595,http://www.ign.com/games/gran-turismo-2/ps-11426,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","February 9, 2000",http://psx.ign.com/articles/160/160167p1.html,Colin McRae Rally [2000],http://www.ign.com/games/colin-mcrae-rally/ps-10167
8.6,Great,"In Brunswick Circuit Pro Bowling, bowling enthusiasts found the most realistic bowling simulation available for PlayStation. Brunswick Circuit Pro Bowling 2 will feature everything that was great about the original, with improvements designed to appeal to hardcore and casual bowlers alike. Enhanced graphics, updated Brunswick ProStaff and equipment, new and improved interfaces, multi-player support for up to 8, and a completely overhauled Create-a-Bowler feature are just the tip of the iceberg. Add to that new modes of play including Team and Skills Challenge, real ProStaff tutorials, more bowler and crowd reactions, auto-replay and dual-shock and analog support, and you've got the PlayStation bowling game that can't be beat!",Adrenalin,Sports,8.0,Great,PS,4.99 USD,THQ,E for Everyone,No Descriptors,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","February 11, 2000",http://psx.ign.com/articles/163/163680p1.html,Brunswick Circuit Pro Bowling 2,http://www.ign.com/games/brunswick-circuit-pro-bowling-2/ps-13680
7.3,Good,,SNK [1978-2001],Puzzle,9.0,Amazing,NGPC,,SNK [1978-2001],E for Everyone,,"http://www.ign.com/games/master-of-shogi/ngpc-11059,http://www.ign.com/games/puzzle-tsunagete-pon/ngpc-11804,http://www.ign.com/games/puyo-pop/ngpc-12970,http://www.ign.com/games/sonic-the-hedgehog-pocket-adventure/ngpc-12670,http://www.ign.com/games/mortal-kombat-1/ngpc-11051,http://www.ign.com/games/samurai-shodown-2-pocket-fighting-series/ngpc-12019",February 2000,http://gameboy.ign.com/articles/163/163885p1.html,Shanghai Mini,http://www.ign.com/games/shanghai-mini/ngpc-13885
5.3,Mediocre,,Dyna Corporation,Strategy,3.0,Awful,NGPC,,SNK [1978-2001],E for Everyone,,"http://www.ign.com/games/ogre-battle-gaiden-the-prince-of-zenobia/ngpc-13053,http://www.ign.com/games/sonic-the-hedgehog-pocket-adventure/ngpc-12670,http://www.ign.com/games/mortal-kombat-1/ngpc-11051,http://www.ign.com/games/samurai-shodown-2-pocket-fighting-series/ngpc-12019",February 2000,http://gameboy.ign.com/articles/162/162976p1.html,Neo 21,http://www.ign.com/games/neo-21/ngpc-12976
4.0,Bad,"Get set for some serious net time with KONAMI and the NBA! We're back In The Zone for PlayStation, Nintendo 64 and GameBoy Color with our best season yet! Lead the break from the tip off with features like three-point contest, pinpoint passing and the slam dunk contest. All 29 NBA teams are here, with 300 actual players suiting up. So are you ready to try to sink the 3 with 2 seconds left? Work on your ""D""? Venture into the paint? Or are you just going to sit there with that goofy look on your face? Huh? Huh? Huh?",Konami,Sports,4.5,Bad,PS N64 GBC,32.99 USD,Konami,E for Everyone,No Descriptors,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673",January 2000,http://psx.ign.com/articles/161/161621p1.html,NBA In The Zone 2000,http://www.ign.com/games/nba-in-the-zone-2000/ps-11621
6.3,Okay,"Help Mary-Kate and Ashley solve five mysteries by dinnertime in THE NEW ADVENTURES OF MARY-KATE & ASHLEY. You take the roles of Mary-Kate, Ashley, and their dog Clue. Each character has a set of special abilities: Mary-Kate can jump to high ledges, Ashley can flip switches, and Clue can fit through narrow openings or give the girls a boost to higher areas. On each level, the girls and Clue must use their talents and work together to collect a puzzle piece. If you get stuck, there are three clue pieces scattered in each stage. Collect all three pieces, and you are given a hint on how to collect the puzzle piece. Digitized voice-work throughout the game will make you think you are really playing with Mary-Kate and Ashley. Try to solve all of the mysteries in THE NEW ADVENTURES OF MARY-KATE & ASHLEY.",Crawfish Interactive,Platformer,6.0,Okay,GBC,34.99 USD,Acclaim Entertainment,E for Everyone,Comic Mischief,"http://www.ign.com/games/shantae/gbc-15286,http://www.ign.com/games/wario-land-ii/gbc-11140,http://www.ign.com/games/super-mario-bros-deluxe/gbc-11703,http://www.ign.com/games/pokemon-silver-version/gbc-16709,http://www.ign.com/games/pokemon-gold-version/gbc-12865,http://www.ign.com/games/pokemon-crystal-version/gbc-15402",December 1999,http://gameboy.ign.com/articles/164/164158p1.html,The New Adventures of Mary-Kate & Ashley,http://www.ign.com/games/the-new-adventures-of-mary-kate-ashley/gbc-14158
8.3,Great,"Fear Effect is an action adventure waiting to unfold! Wee Ming Lam disappears a few days before her 18th birthday under mysterious circumstances. Three ruthless mercenaries conspire to track her down and ransom her off to her father, Mr. Lam, a powerful Triad leader in Hong Kong. An extortion mission to retrieve Wee Ming Lam becomes a lesson in survival against the most unimaginable of enemies.",Kronos Digital Entertainment Inc.,Action,8.9,Great,PS PSP PS3,9.99 USD,Eidos Interactive,M for Mature,"Animated Blood and Gore, Animated Violence, Suggestive Themes","http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/metal-gear-solid/ps-569,http://www.ign.com/games/resident-evil-3-nemesis/ps-11482,http://www.ign.com/games/resident-evil-2/ps-504,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","February 18, 2000",http://psx.ign.com/articles/161/161545p1.html,Fear Effect,http://www.ign.com/games/fear-effect/ps-11545
8.7,Great,,Yumekobo,Fighting,9.0,Amazing,NGPC,,SNK [1978-2001],E for Everyone,,"http://www.ign.com/games/mortal-kombat-1/ngpc-11051,http://www.ign.com/games/samurai-shodown-2-pocket-fighting-series/ngpc-12019,http://www.ign.com/games/snk-vs-capcom-match-of-the-millennium/ngpc-12975,http://www.ign.com/games/sonic-the-hedgehog-pocket-adventure/ngpc-12670,http://www.ign.com/games/mortal-kombat-1/ngpc-11051,http://www.ign.com/games/samurai-shodown-2-pocket-fighting-series/ngpc-12019",April 2000,http://gameboy.ign.com/articles/163/163579p1.html,Gals Fighters,http://www.ign.com/games/gals-fighters/ngpc-13579
7.3,Good,"You are Croc, a crusading crocodile who must rescue the Gobbos, from the evil villain Baron Dante who has taken over the Gobbo Valley and is turning all good creatures to evil with his magical powers. With amazing graphics and animation, including moves such as swimming, swinging, and flying, you can explore with Croc in more than 250 individual game areas on 45 levels.",Argonaut Games,Platformer,6.5,Okay,PC GBC DC PS,14.99 USD,Fox Interactive,E for Everyone,Mild Animated Violence,"http://www.ign.com/games/shovel-knight/pc-162603,http://www.ign.com/games/limbo/pc-110626,http://www.ign.com/games/rayman-legends/pc-20003028,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Mar 15, 2000",http://pc.ign.com/articles/161/161706p1.html,Croc 2,http://www.ign.com/games/croc-2/pc-11706
7.7,Good,"Get yourself some peanuts, popcorn, and crackerjacks and get in the game with TRIPLE PLAY 2001 from EA Sports. Step up to bat or round the bases as one of over 1,000 real-life players, and hear the crowd shout as you send another home run sailing over the centerfield wall. You can visit all of the major league stadiums the amazing recreations on view are correct down to the smallest polygon. Access to all pertinent stats is readily available, and die-hard fans of the sport will be impressed by the wealth of information on hand. Take to the mound in a variety of modes like Exhibition, Playoffs, Versus, and Home Run Derby. Listen in Dolby Surround sound to broadcast-style commentary from announcers that will fool you into thinking you're watching a game on TV, not playing one. Watch realistic motion-captured athlete animations, trade unwanted players or create your own, and unlock hidden greats like Hank Aaron and Babe Ruth. With TRIPLE PLAY 2001, the baseball action is non-stop.",Treyarch,Sports,7.0,Good,PS PC GBC,17.99 USD,Electronic Arts,E for Everyone,No Descriptors,"http://www.ign.com/games/ncaa-football-2001/ps-14657,http://www.ign.com/games/nhl-2001/ps-14658,http://www.ign.com/games/tony-hawks-pro-skater-2/ps-14304,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","March 14, 2000",http://psx.ign.com/articles/163/163628p1.html,Triple Play 2001,http://www.ign.com/games/triple-play-2001/ps-13628
7.2,Good,"In 1941, Captain David Stirling gathered an elite group of soldiers and founded what was to become one of the most powerful Special Forces agencies in the world - the British Special Air Services. Only the strongest, swiftest, and most daring were allowed to join the SAS; their bravery in battle was second to none.

Now YOU can become a member of the SAS with Illusion Softworks´ Hidden & Dangerous: Devil's Bridge. This offers even more exciting missions and campaigns. Guide your four-man squad of covert paratroopers deep into enemy territory during World War II. Either blow up the bridge or blow the mission...the choice is yours.",Illusion Softworks,Action,6.4,Okay,PC,14.99 USD,TalonSoft,M for Mature,"Blood, Animated Violence","http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/metal-gear-solid-5/pc-20023125,http://www.ign.com/games/resident-evil-7/pc-20054862,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Feb 7, 2000",http://pc.ign.com/articles/163/163690p1.html,Hidden & Dangerous: Devil's Bridge,http://www.ign.com/games/hidden-and-dangerous-devils-bridge/pc-13690
7.7,Good,"Have you ever wanted to own an amusement park? Now's your chance with SIM THEME PARK. Start with a small park, and try to build it into the largest and most popular park in the city. You must decide what to install: new rides, attractions, food booths, and souvenir stands, and where to put them. There is also the opportunity to determine what kind of landscaping the park needs. And if you really want to micromanage, you can hire and fire staff, determine their salaries, and assign them to specific duties. When you have built all of the available attractions, you can spend money to research new ones. The ultimate reward is to walk through your creation and try everything for yourself. With the help of SIM THEME PARK, you can find the rewards and thrills of creating an amusement park.",Bullfrog Productions,Simulation,8.5,Great,PS PS3 Mac PSP PC,22.99 USD,Electronic Arts,E for Everyone,Comic Mischief,"http://www.ign.com/games/monster-rancher/ps-2180,http://www.ign.com/games/monster-rancher-2/ps-11227,http://www.ign.com/games/harvest-moon-for-girls/ps-569712,http://www.ign.com/games/final-fantasy-vii/ps-494,http://www.ign.com/games/final-fantasy-viii/ps-3847,http://www.ign.com/games/baldurs-gate/ps-13673","March 22, 2000",http://psx.ign.com/articles/163/163684p1.html,Sim Theme Park,http://www.ign.com/games/sim-theme-park/ps-13684
7.1,Good,"This expansion to the 1999 real-time strategy game, Total Annihilation: Kingdoms, adds a fifth playable race. Where the previous four relied heavily on magic and knights, the warriors of Creon are known for their use of DaVinci-inspired medieval technology.",Cavedog Entertainment,Strategy,5.8,Mediocre,PC,,Cavedog Entertainment,T for Teen,"Animated Blood, Animated Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Feb 20, 2000",http://pc.ign.com/articles/164/164319p1.html,Total Annihilation: Kingdoms -- The Iron Plague,http://www.ign.com/games/total-annihilation-kingdoms-the-iron-plague/pc-14319
4.9,Bad,"Get ready for the hot-rodder's dream as you jump into the driver's seat of ROADSTERS. You can select from 30 different cars, each with the top down and the engine fine-tuned, ready for intense high-speed action. Every car has its own handling capabilities, so mastering each one will keep the challenge level and replayability high. You can also modify your ride, giving it more power or better handling. So, even if you don't find a car in the beginning that fits your driving style, you can make adjustments and improvements that will fit your needs. You'll also have 10 real-world courses to choose from, ranging from a secret military base to an Aztec temple. And don't forget to keep your eyes peeled for short cuts, because you're going to be up against some stiff competition that will give you a run for your money in every race. With three different racing classes, dozens of roofless cars to master, and a good variety of tracks, ROADSTERS is the ultimate arcade-racing experience.",Player 1,Racing,4.6,Bad,DC N64 PS2 PS GBC,49.99 USD,Titus,E for Everyone,,"http://www.ign.com/games/crazy-taxi/dc-12006,http://www.ign.com/games/san-francisco-rush-2049/dc-13634,http://www.ign.com/games/yume-uma-ken-99-internet-142167/dc-13795,http://www.ign.com/games/baldurs-gate/dc-12490,http://www.ign.com/games/nba-2k1/dc-14602,http://www.ign.com/games/marvel-vs-capcom-clash-of-super-heroes/dc-9967","April 16, 2000",http://dreamcast.ign.com/articles/163/163206p1.html,Roadsters,http://www.ign.com/games/roadsters/dc-13206
,,,Bandai,RPG,2.0,Painful,N64,,Bandai,,,"http://www.ign.com/games/paper-mario/n64-453,http://www.ign.com/games/harvest-moon-64/n64-1910,http://www.ign.com/games/earthbound-64/n64-1968,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-437,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/n64-14248881,http://www.ign.com/games/the-legend-of-zelda-majoras-mask/n64-1933",Japan Only,http://ign64.ign.com/articles/160/160471p1.html,PD Ultraman Battle Collection 64,http://www.ign.com/games/pd-ultraman-battle-collection-64/n64-10471
