publisher,genres,developers,description,title,url,review_link,price,ign_score,platforms,release_date,related_games,community_score_phrase,community_score,rating_content,rating_category,ign_score_phrase
Third Wire,Flight,Third Wire,,Wings Over Israel,http://www.ign.com/games/wings-over-israel/pc-14270584,http://pc.ign.com/articles/897/897933p1.html,,8.0,PC,"February 18, 2008","http://www.ign.com/games/squadron-42/pc-20046151,http://www.ign.com/games/star-citizen/pc-144978,http://www.ign.com/games/microsoft-flight/pc-83711,http://www.ign.com/games/mechwarrior-online/pc-18954,http://www.ign.com/games/stardew-valley/pc-20001247,http://www.ign.com/games/omerta-city-of-gangsters-134706/pc-129676,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Amazing,9.0,,,Great
SouthPeak Games,Action,"Lexis Numerique, VectorCell","As the young but determined hero Mister Slime, players set off on an exhilarating adventure, trying to protect Slime Village from its evil enemies, the Axons.  Using the touch screen and stylus, players must navigate the levels by dragging and stretching Mister Slime's arms to grab hold of small anchor points scattered throughout the game.  Mister Slime features inventive uses of characteristics specific to Nintendo DS, including sound and shape recognition. As an example, players are able to blow on Mister Slime to make him fly in the air or to help him breathe under water.

Mister Slime features both single and multiplayer game modes with a huge variety of level design. All together, Mister Slime will keep gamers busy for hours trying to stretch and manipulate their way through the wonderful world of slime.",Mister Slime,http://www.ign.com/games/mister-slime/nds-14232863,http://ds.ign.com/articles/898/898011p1.html,29.99 USD,5.0,NDS,"July 23, 2008","http://www.ign.com/games/the-legend-of-zelda-phantom-hourglass/nds-694756,http://www.ign.com/games/the-legend-of-zelda-spirit-tracks/nds-14333936,http://www.ign.com/games/kingdom-hearts-3582-days/nds-964462,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Great,8.0,,E for Everyone,Mediocre
Hudson Soft,Shooter,Hudson Soft,"Previously only available in Japan, this is a downloadable version of the classic 1992 Turbo Grafx-16/PC Engine game.

Star Parodier is the hilarious spoof of the classic Hudson shooter Star Soldier. In this parody, there are three playable ships for players to choose from: the ingratiating Paroceaser, the hot-headed Bomberman, and the ever-so-introverted PC-Engine. Players control one of these unique and original ships and set off to blast their way through eight stages on the planet Paroson! The comical characters take the color and flavor of the Soldier series to the next level and are guaranteed to leave players mesmerized. In addition to the normal game mode, there are also the familiar 2-minute and 5-minute attack modes, making Star Parodier the complete package that is sure to have players coming back for more.",Star Parodier,http://www.ign.com/games/star-parodier/wii-14256134,http://wii.ign.com/articles/897/897800p1.html,9 USD,8.0,Wii TG16,"August 11, 2008","http://www.ign.com/games/call-of-duty-modern-warfare-3/wii-114747,http://www.ign.com/games/goldeneye-007/wii-867280,http://www.ign.com/games/resident-evil-umbrella-chronicles/wii-827187,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.0,"Mild Cartoon Violence, Suggestive Themes",T for Teen,Great
O-Games,Action,,"Pirates: The Key of Dreams is an exciting naval shoot-em-up adventure game where players sail their way across the Caribbean as a Navy Captain sent deep undercover as a ruthless Pirate in order to seek out and retrieve The Key of Dreams, a valuable and dangerous cursed artifact. Gamers are able to play against three of their scurvy friends or AI opponents in multiplayer battles with over 35 levels in seven themed environments. In addition, players can choose from different ship types that reflect play style, including an all-new turbo mode.",Pirates: The Key of Dreams,http://www.ign.com/games/pirates-the-key-of-dreams/wii-14247978,http://wii.ign.com/articles/896/896625p1.html,10 USD,4.7,Wii,"July 21, 2008","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Okay,6.4,,E for Everyone,Bad
Sony Computer Entertainment,Adventure,SIE Japan Studio,"A TV crew from America arrive to research and film an exposé on the urban myth of Hanuda, the Vanished Village, where human sacrifices are said to have taken place.

Hanuda is a dark, eerie world, frozen in the 1970s and surrounded by a red sea. An ancient curse has been set upon the town and you, as the visitors, must save the remaining inhabitants including the beautiful Miyako. In order to survive you must defend yourself from the vicious Shibito, or living dead, and other terrifying monsters.

Across 12 chapters of horror, gamers will confront the mysteries of Hanuda in this new chapter of the the cult classic horror game. Throughout the game you will play each of the visitors to the village. The game's unique Sight-Jack System enables you to switch seamlessly between the visions of the hunted and the hunters. Blood, guts and gore are super-enhanced by amazing graphic effects, an advanced physics engine and shockingly realistic facial animations.",Siren: Blood Curse -- Full Game,http://www.ign.com/games/siren-blood-curse-retail-edition/ps3-836886,http://ps3.ign.com/articles/896/896761p1.html,39.99 USD,8.4,PS3,"July 24, 2008","http://www.ign.com/games/life-is-strange-episode-4/ps3-20031274,http://www.ign.com/games/the-walking-dead-the-game/ps3-100887,http://www.ign.com/games/life-is-strange-episode-5/ps3-20031280,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Great,8.2,"Blood, Intense Violence, Strong Language",M for Mature,Great
IGS Games,Simulation,Eversim,"In Commander In Chief, every country in the world is represented with its own unique data of over 400 key values (geographic, climatic, demographic, budgetary, environmental, etc.). Players are able to select the country of their choice and take on the role of the government's leader. As the country's leader, the players have a number of actions at their disposal. First, the player has to select a cabinet to oversee individual government services. In addition to specific decisions (changing tax rates, firing a minister, etc.), the player can also negotiate with labor groups, sign business or military contracts with partner countries, and participate in decision-making at international organizations. The game offers single player mode and a multiplayer ""Wargame"" mode.",Geo-Political Simulator (2008),http://www.ign.com/games/geo-political-simulator-2008/pc-14245938,http://pc.ign.com/articles/896/896665p1.html,39.99 USD,5.0,PC,"June 27, 2008","http://www.ign.com/games/civilization-beyond-earth/pc-20016115,http://www.ign.com/games/simcity/pc-128952,http://www.ign.com/games/civilization-beyond-earth-rising-tide/pc-20040683,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.5,"Mild Sexual Themes, Strong Language, Violent References",M for Mature,Mediocre
Viva Media,Adventure,Braingame,"The Immortals of Terra is an epic space adventure set in 1346 New Galactic Era, 4934 AD, starring Perry Rhodan. This breathtaking story takes the player from the very top of a majestic floating palace, through the midst of intergalactic intrigue, to deep below the surface of incredible alien worlds. The goal is to unravel the mystery of the disappearance of Perry's beloved, Mondra Diamond, but soon the plot thickens and the stakes get higher.",The Immortals of Terra: A Perry Rhodan Adventure,http://www.ign.com/games/the-immortals-of-terra-a-perry-rhodan-adventure/pc-14242451,http://pc.ign.com/articles/896/896695p1.html,29.99 USD,5.8,PC,"June 30, 2008","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Good,7.0,,T for Teen,Mediocre
Sony Computer Entertainment,Adventure,SIE Japan Studio,"A TV crew from America arrive to research and film an exposé on the urban myth of Hanuda, the Vanished Village, where human sacrifices are said to have taken place.

Hanuda is a dark, eerie world, frozen in the 1970s and surrounded by a red sea. An ancient curse has been set upon the town and you, as the visitors, must save the remaining inhabitants including the beautiful Miyako. In order to survive you must defend yourself from the vicious Shibito, or living dead, and other terrifying monsters.

Siren: Blood Curse is split into 12 episodes, each with an opening and ending sequence, and each comprised of parallel scenarios for multiple characters.",Siren: Blood Curse -- Episodes 9-12,http://www.ign.com/games/siren-blood-curse-retail-edition/ps3-14255214,http://ps3.ign.com/articles/896/896746p1.html,,8.5,PS3,"July 24, 2008","http://www.ign.com/games/life-is-strange-episode-4/ps3-20031274,http://www.ign.com/games/the-walking-dead-the-game/ps3-100887,http://www.ign.com/games/life-is-strange-episode-5/ps3-20031280,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Good,7.7,"Blood, Intense Violence, Strong Language",M for Mature,Great
Number None Inc.,Platformer,Number None Inc.,"Braid is a platformer/puzzle game with unique elements that aim to provide a mind-expanding, filler-free experience. The player journeys across seven worlds to rescue a princess; in each world, time behaves in its own peculiar way. The player must cleverly manipulate the flow of time to solve puzzles.",Braid,http://www.ign.com/games/braid/xbox-360-963123,http://xboxlive.ign.com/articles/896/896371p1.html,15 USD,8.8,Xbox 360 PS3 Mac PC,"August 6, 2008","http://www.ign.com/games/limbo/xbox-360-63756,http://www.ign.com/games/rayman-legends/xbox-360-159979,http://www.ign.com/games/fez/xbox-360-19159,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.7,"Language, Mild Cartoon Violence",E10+ for Everyone 10 and older,Great
Tigervision,Shooter,Tigervision,,Threshold,http://www.ign.com/games/threshold/2600-5369,http://retro.ign.com/articles/896/896250p1.html,,4.0,2600 C64,1982,"http://www.ign.com/games/halo-2600/2600-82396,http://www.ign.com/games/robotron-2084/2600-5125,http://www.ign.com/games/time-pilot/2600-5377,http://www.ign.com/games/adventure/2600-9503,http://www.ign.com/games/logic-master/2600-4889,http://www.ign.com/games/pac-man/2600-9554",Mediocre,5.5,,,Bad
Vivendi Games Mobile,Racing,Vivendi Games Mobile,,Crash Bandicoot Nitro Kart 3D,http://www.ign.com/games/crash-bandicoot-nitro-kart-3d/iphone-14266906,http://wireless.ign.com/articles/892/892453p1.html,,7.8,iPhone,"July 14, 2008","http://www.ign.com/games/need-for-speed-most-wanted-2012/iphone-135825,http://www.ign.com/games/asphalt-7-heat/iphone-135767,http://www.ign.com/games/sonic-all-stars-racing-transformed/iphone-144765,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Good,7.4,,,Good
THQ Wireless,Platformer,Universomo,"The evil I.N.K.T. Corporation has declared “Color is a Crime!” and leeched Chroma City of all color. Only de Blob can defeat the hordes of tank battalions, speedy I.N.K.T. racers and elite Inky soldiers that have invaded his home. As de Blob, you must flip, bounce and smash your way to launch a color revolution and save your city!",de Blob,http://www.ign.com/games/de-blob/iphone-14266834,http://wireless.ign.com/articles/892/892411p1.html,3.99 USD,8.0,iPhone NDS PC Wii,"July 14, 2008","http://www.ign.com/games/limbo/iphone-20001397,http://www.ign.com/games/super-mario-run/iphone-20058495,http://www.ign.com/games/badland/iphone-144795,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Great,8.4,,,Great
Electronic Arts,Sports,EA Tiburon,"NCAA Football 09 brings all-new football action to the Xbox 360. The game unveils the Break Away Animation Engine, which allows gamers to break in and out of moves giving the user more direct control as well as instant influence and responsiveness on the field.  NCAA Football 09 also focuses on wide-open collegiate style gameplay featuring unique animations that you will only find on college football Saturdays.",NCAA Football 09,http://www.ign.com/games/ncaa-football-09/xbox-360-14233291,http://xbox360.ign.com/articles/889/889541p1.html,59.99 USD,8.4,Xbox 360 Wii PS3 Cell PS2 PSP,"July 15, 2008","http://www.ign.com/games/madden-nfl-2013/xbox-360-128097,http://www.ign.com/games/nba-2k17/xbox-360-20052299,http://www.ign.com/games/2014-fifa-world-cup/xbox-360-20012689,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Great,8.2,,E for Everyone,Great
Electronic Arts,Sports,EA Tiburon,"NCAA Football 09 brings all-new football action to the PS3. The game unveils the Break Away Animation Engine, which allows gamers to break in and out of moves giving the user more direct control as well as instant influence and responsiveness on the field.  NCAA Football 09 also focuses on wide-open collegiate style gameplay featuring unique animations that you will only find on college football Saturdays.",NCAA Football 09,http://www.ign.com/games/ncaa-football-09/ps3-14233294,http://ps3.ign.com/articles/889/889458p1.html,59.99 USD,8.4,PS3 Wii Cell PS2 PSP Xbox 360,"July 15, 2008","http://www.ign.com/games/madden-nfl-2013/ps3-128098,http://www.ign.com/games/nba-2k17/ps3-20052297,http://www.ign.com/games/fifa-2013/ps3-115679,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Great,8.4,,E for Everyone,Great
Electronic Arts,Sports,EA Tiburon,"NCAA Football 09 brings all-new football action to the PS2. The game unveils the Break Away Animation Engine, which allows gamers to break in and out of moves giving the user more direct control as well as instant influence and responsiveness on the field.  NCAA Football 09 also focuses on wide-open collegiate style gameplay featuring unique animations that you will only find on college football Saturdays. Powered behind groundbreaking gameplay controls and unique college-style animations, NCAA Football 09 arrives on campus with all the excitement and pageantry of a storied college bowl game.",NCAA Football 09,http://www.ign.com/games/ncaa-football-09/ps2-14233293,http://ps2.ign.com/articles/888/888957p1.html,39.99 USD,7.0,PS2 Wii PS3 Cell PSP Xbox 360,"July 15, 2008","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Good,7.9,No Descriptors,E for Everyone,Good
RealArcade,Action,,,South Park Imaginationland,http://www.ign.com/games/south-park-imaginationland/iphone-14265689,http://wireless.ign.com/articles/888/888704p1.html,,6.0,iPhone,"July 10, 2008","http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/disney-infinity-3/iphone-20036726,http://www.ign.com/games/the-lego-movie-videogame/iphone-20030673,http://www.ign.com/games/fallout-shelter/iphone-20038711,http://www.ign.com/games/lego-batman-3-beyond-gotham/iphone-20031090,http://www.ign.com/games/the-walking-dead-the-game/iphone-150119",Okay,6.3,,,Okay
Capcom,Platformer,GRIN,"Classic side-scrolling gameplay is reporting back for duty with Bionic Commando Rearmed, a remake of the classic NES game. 20 years after the 8-bit classic was released, Bionic Commando Rearmed recreates the world of the original with a complete ""2.5D"" visual revamp. Bionic Commando Rearmed preserves the original's mix of swinging and shooting in an intense 2D side-scroller, all to the tune of a brand-new soundtrack based on the classic 8-bit music from the NES masterpiece.

But Rearmed is far more than just a remake - it features all-new modes such as the 2-player co-op play, smarter enemy AI, new bionic arm abilities, new weapons, bigger bosses and online rankings. Faithfully sticking to the original story, Bionic Commando Rearmed tells the story of Nathan ""R.A.D."" Spencer's first mission, sent in to retrieve captured agent Super Joe from the hands of the Imperials. Fans of the original story can expect to see all the characters from the NES version, as well as the memorable moments that made the title so popular with fans.",Bionic Commando Rearmed,http://www.ign.com/games/bionic-commando-rearmed/ps3-14228707,http://ps3.ign.com/articles/897/897994p1.html,10 USD,9.4,PS3 PC Xbox 360,"August 14, 2008","http://www.ign.com/games/sly-cooper-thieves-in-time/ps3-909641,http://www.ign.com/games/shovel-knight/ps3-20028724,http://www.ign.com/games/limbo/ps3-112583,http://www.ign.com/games/grand-theft-auto-online/ps3-20006859,http://www.ign.com/games/metal-gear-online-mgs5/ps3-20028682,http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/ps3-146419",Great,8.2,"Blood and Gore, Language, Violence",M for Mature,Amazing
Crave Entertainment,Sports,49Games,"Summer Athletics brings sports right into your living room: exciting competitions in over 25 of the most popular summer sports disciplines, such as sprinting, hurdles, cycling, archery, javelin, hammer throw, and swimming, will provide long-lasting fun. Four different difficulty levels in two gaming modes, arcade and career, will provide sporting challenges for both experienced and casual gamers alike. The game will feature a character editor, lifelike 3D graphics, realistic athlete animations, and an impressive stadium atmosphere with the flair of live competitions.",Summer Athletics: The Ultimate Challenge,http://www.ign.com/games/summer-athletics/xbox-360-14235816,http://xbox360.ign.com/articles/898/898048p1.html,29.99 USD,5.2,Xbox 360 PS2 Wii PC,"July 29, 2008","http://www.ign.com/games/madden-nfl-2013/xbox-360-128097,http://www.ign.com/games/nba-2k17/xbox-360-20052299,http://www.ign.com/games/2014-fifa-world-cup/xbox-360-20012689,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Mediocre,5.4,,E for Everyone,Mediocre
SEGA,Sports,Eurocom,"The Official Video Game of the Beijing 2008 Olympic Games, this multi-console game features a wide variety of Olympic sports -- 35 events from the Beijing 2008 Olympic Games! The game also boasts online gameplay so that for the very first time, fans of the Olympic Games will be able to experience the thrill of competing against other gamers across the globe in the world's greatest sporting event. Gamers can experience the thrill of competing in many of the official venues ranging from the famous Beijing National Stadium (the ""Bird Nest"") to the National Aquatics Center (the ""Water Cube"").",Beijing 2008: The Official Video Game of the Olympic Games,http://www.ign.com/games/beijing-2008/pc-787981,http://pc.ign.com/articles/897/897654p1.html,29.99 USD,5.6,PC PS3 Xbox 360 Cell,"July 31, 2008","http://www.ign.com/games/nba-2k17/pc-20052300,http://www.ign.com/games/pro-evolution-soccer-2017/pc-20054110,http://www.ign.com/games/wwe-2k17/pc-20063609,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.1,,E for Everyone,Mediocre
Brash Entertainment,Adventure,"RedTribe, Wicked Witch Software","Unleash your inner chimp! Play as both Ham the Third and Luna with your Space Chimp crew to free the imprisoned aliens on the planet Malgor. You must use your brains and acrobatic brawn to survive thick alien jungles, escape dry and desolate canyons, and well-guarded dungeons in order to defeat the evil Zartog and find your way home.",Space Chimps,http://www.ign.com/games/space-chimps/xbox-360-14231752,http://xbox360.ign.com/articles/897/897749p1.html,49.99 USD,6.7,Xbox 360 PS2 Wii PC NDS,"July 15, 2008","http://www.ign.com/games/life-is-strange-episode-4/xbox-360-20031276,http://www.ign.com/games/the-walking-dead-the-game/xbox-360-100888,http://www.ign.com/games/life-is-strange-episode-5/xbox-360-20031282,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Bad,4.9,"Animated Blood, Crude Humor, Language, Mild Fantasy Violence",E10+ for Everyone 10 and older,Okay
Brash Entertainment,Adventure,"RedTribe, Wicked Witch Software","Unleash your inner chimp! Play as both Ham the Third and Luna with your Space Chimp crew to free the imprisoned aliens on the planet Malgor. You must use your brains and acrobatic brawn to survive thick alien jungles, escape dry and desolate canyons, and well-guarded dungeons in order to defeat the evil Zartog and find your way home.",Space Chimps,http://www.ign.com/games/space-chimps/ps2-14231751,http://ps2.ign.com/articles/897/897756p1.html,39.99 USD,6.5,PS2 Xbox 360 Wii PC NDS,"July 15, 2008","http://www.ign.com/games/ico/ps2-14833,http://www.ign.com/games/shadow-of-the-colossus/ps2-490849,http://www.ign.com/games/silent-hill-2/ps2-14904,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Okay,6.5,"Animated Blood, Crude Humor, Language, Mild Fantasy Violence",E10+ for Everyone 10 and older,Okay
Brash Entertainment,Adventure,"RedTribe, Wicked Witch Software","Unleash your inner chimp! Play as both Ham the Third and Luna with your Space Chimp crew to free the imprisoned aliens on the planet Malgor. You must use your brains and acrobatic brawn to survive thick alien jungles, escape dry and desolate canyons, and well-guarded dungeons in order to defeat the evil Zartog and find your way home.",Space Chimps,http://www.ign.com/games/space-chimps/pc-14273073,http://pc.ign.com/articles/897/897742p1.html,19.99 USD,6.7,PC PS2 Xbox 360 Wii NDS,"July 15, 2008","http://www.ign.com/games/recore/pc-20047415,http://www.ign.com/games/life-is-strange-episode-4/pc-20031273,http://www.ign.com/games/the-walking-dead-the-game/pc-100880,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505",Okay,6.9,"Animated Blood, Crude Humor, Language, Mild Fantasy Violence",E10+ for Everyone 10 and older,Okay
Electronic Arts,Sports,EA Tiburon,"Madden NFL 09 All-Play features fun and innovative gameplay by unleashing the power of the Wii Remote through the all-new EA SPORTS Call Your Shots feature. Call Your Shots allows the player to create his or her own plays on the fly and direct receivers where they should run. Gamers of all skill levels can also enjoy an all-new fast paced 5-on-5 mode which has a reduced field length and big head NFL players. Experienced Madden players or rookies to the game can utilize the all-new play calling system. No matter the skill level, players can be competitive with three playbooks to choose from, ranging from Easy to Advanced.",Madden NFL 09 All-Play,http://www.ign.com/games/madden-nfl-2009/wii-14229535,http://wii.ign.com/articles/897/897601p1.html,49.99 USD,8.6,Wii Xbox 360 Xbox 360 PS3 PS3 Xbox PC PS3 Xbox 360 Cell PS2 PSP NDS,"August 12, 2008","http://www.ign.com/games/wii-sports/wii-826987,http://www.ign.com/games/wii-sports-resort/wii-14266992,http://www.ign.com/games/fifa-2013/wii-115690,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Great,8.0,No Descriptors,E for Everyone,Great
SEGA,Action,Team Andromeda,"You live in constant fear of the Dark Dragon and his army of giant cyborg insects. Armed with an ancient weapon and an armored dragon, you must stop the Dark Dragon. Pilot your fire-breathing ally through seven levels of action. You will have to face giant dragonflies, enormous wasps, huge sand worms, cyborg scorpions, and deadly battleships. All of these enemies come at you from every direction. Use your freedom of movement and lock-on targeting to destroy the opposition and keep moving. If you can keep the Dark Dragon from reaching the Tower, you will save your world in PANZER DRAGOON.",Panzer Dragoon,http://www.ign.com/games/panzer-dragoon/saturn-523,http://retro.ign.com/articles/897/897636p1.html,19.99 USD,9.0,Saturn RZone PS2 PC,"May 11, 1995","http://www.ign.com/games/mobile-suit-gundam-side-story-the-blue-destiny/saturn-2171,http://www.ign.com/games/virtua-cop-1-2/saturn-493,http://www.ign.com/games/burning-rangers/saturn-2151,http://www.ign.com/games/road-and-track-presents-the-need-for-speed/saturn-537,http://www.ign.com/games/sonic-championship/saturn-54,http://www.ign.com/games/mobile-suit-gundam-side-story-the-blue-destiny/saturn-2171",Great,8.6,Mild Animated Violence,K-A for No Rating,Amazing
SEGA,Action,SEGA,"A downloadable version of the 1991 Master System entry in the Sonic the Hedgehog franchise, provided through Nintendo's Virtual Console service.

Developed for the SEGA Master System, version of Sonic the Hedgehog aimed to emulate the breakthrough success of the SEGA Genesis/Mega Drive classic for those not yet done with their 8-bit console. Not just a straight port, this version includes new stages, bosses, some different zones and a level map. The most noticeable difference, however, is that the Chaos Emeralds have to be found within certain stages other than the Special Stages. Dash through six Zones (including special zones that were only available for the Sega Master System version) and face Dr. Eggman (a.k.a. Dr. Robotnik) at the end of every Zone.",Sonic the Hedgehog (Master System),http://www.ign.com/games/sonic-the-hedgehog-8-bit/wii-14271752,http://wii.ign.com/articles/896/896255p1.html,5 USD,7.5,Wii GG SMS 3DS,"August 4, 2008","http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155,http://www.ign.com/games/the-legend-of-zelda-twilight-princess/wii-748589,http://www.ign.com/games/the-legend-of-zelda-ocarina-of-time/wii-865246,http://www.ign.com/games/the-last-story/wii-59789,http://www.ign.com/games/the-legend-of-zelda-skyward-sword/wii-872155",Good,7.7,,E for Everyone,Good
Atlus,RPG,Idea Factory,"Magic Era: 996. The ten kingdoms of the land, seizing the opportunity provided by Overlord Janus's death, are attempting to unify the continent under their own banners. This is the beginning of the Great Neverland War. In order to bolster their defenses, kingdoms have begun hiring mercenary units. As new members of the Norius Mercenaries, you and your friend Diaz are eager to prove yourselves. When the squad's commander Judo is mortally wounded in battle, the mantle of leadership is entrusted to you, and so the adventure begins...",Spectral Force 3,http://www.ign.com/games/spectral-force-3/xbox-360-771983,http://xbox360.ign.com/articles/896/896284p1.html,59.99 USD,4.9,Xbox 360,"July 29, 2008","http://www.ign.com/games/the-elder-scrolls-v-skyrim-dragonborn/xbox-360-146422,http://www.ign.com/games/mass-effect-3/xbox-360-14235014,http://www.ign.com/games/mass-effect-3/xbox-360-110694,http://www.ign.com/games/grand-theft-auto-online/xbox-360-20006860,http://www.ign.com/games/metal-gear-online-mgs5/xbox-360-20028684,http://www.ign.com/games/halo-4/xbox-360-110563",Okay,6.7,"Fantasy Violence, Mild Blood, Mild Language, Suggestive Themes, Use of Alcohol",T for Teen,Bad
Agetec,Sports,Spike,"Women's Volleyball features professional volleyball play across six venues from around the world. The game is as fast-paced and grueling as the real thing, and capturing the passion and excitement of the sport. Play as one of twelve countries battling their way to the top of the ranks, or create your own team of pros to take on the rest.",Women's Volleyball Championship,http://www.ign.com/games/womens-volleyball-championship/ps2-14256120,http://ps2.ign.com/articles/896/896401p1.html,14.99 USD,2.0,PS2,"July 29, 2008","http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576",Bad,4.7,,E for Everyone,Painful
"Destination Software, Inc. (DSI)",Trivia,,"The 1 vs. 100 game recreates the television smash hit while additional modes of play add elements completely unique to the portable video game.  Players can compete against a friend through a multiplayer challenge in a tense battle of the brains, as one player must assume the role of The Mob of 100 and stop the other from winning. Other variations include a Poker-style trivia game, where players wager cash based on their confidence of the answer.  The video game even features 1 vs. 100 television host Bob Saget.",1 vs. 100,http://www.ign.com/games/1-vs-100/nds-14211792,http://ds.ign.com/articles/895/895850p1.html,19.99 USD,4.5,NDS Cell iPhone DVD TVgame Android,"June 30, 2008","http://www.ign.com/games/scene-it-twilight/nds-33617,http://www.ign.com/games/are-you-smarter-than-a-5th-grader-game-time/nds-18964,http://www.ign.com/games/minute-to-win-it/nds-85924,http://www.ign.com/games/pokemon-black-version-2/nds-129224,http://www.ign.com/games/pokemon-conquest/nds-125156,http://www.ign.com/games/pokemon-white-version-2/nds-129228",Okay,6.6,,E for Everyone,Bad
