community_score,community_score_phrase,description,developers,genres,ign_score,ign_score_phrase,platforms,price,publisher,rating_category,rating_content,related_games,release_date,review_link,title
3.8,Awful,"Legends of Wrestling II is the exciting follow up to the holiday 2001 smash taking you through the ultimate wrestling hall of fame, with the top grapplers battling for squared circle supremacy!",Powerhead Games,Wrestling,2.0,Painful,GBA Xbox GCN PS2,11.99 USD,Acclaim Entertainment,E for Everyone,Realistic Violence,"http://www.ign.com/games/def-jam-fight-for-ny/gba-666661,http://www.ign.com/games/wwe-survivor-series/gba-681691,http://www.ign.com/games/wwe-road-to-wrestlemania-x8/gba-486787,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 22, 2002",http://gameboy.ign.com/articles/380/380061p1.html,Legends of Wrestling II
8.2,Great,"Haegemonia: The SOLON heritage will provide a thrilling playing experience through 50 new inventions, new skills and heroes, new spaceships and strategy options as well as an improved Artificial Intelligence. Furthermore 15 new levels have been designed for the addon, providing a great multiplayer and single player skirmish mode experience.",Digital Reality,"Real-Time, Strategy",8.2,Great,PC,19.99 USD,DreamCatcher Interactive,T for Teen,Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 30, 2002",http://pc.ign.com/articles/379/379901p1.html,Hegemonia: Legions of Iron
6.8,Okay,"In TOM CLANCY's GHOST RECON, you command a team of six elite special-force soldiers through battlefields. Outnumbered and outgunned, this Green Beret team, nicknamed ""The Ghosts"", uses the latest technology and tactics to conquer the battlefield swiftly, silently and invisibly. You create your team by picking soldiers according to their specialty-Sniper, Demolitions, Support, Rifleman and Infantry. Their individual skills are essential to successful completion of your missions. You also get 15 PC levels along with all new eight levels for the console.",Red Storm Entertainment,"First-Person, Shooter",4.0,Bad,PS2 GBA PC PS3 Xbox GCN NNG,14.99 USD,Ubisoft,M for Mature,"Blood and Gore, Violence","http://www.ign.com/games/star-wars-battlefront-ii-2005/ps2-737697,http://www.ign.com/games/killzone/ps2-568333,http://www.ign.com/games/call-of-duty-finest-hour/ps2-550009,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","December 5, 2002",http://ps2.ign.com/articles/379/379905p1.html,Tom Clancy's Ghost Recon
8.2,Great,"Hearts of Iron is the first ever World War II PC game of true Grand Strategic scope. The game map spans the entire world and allows players to take the War to any new front of their choosing. Any nation in the world is playable, but the game focuses on the epic struggle between the great alliances of the new world orders Fascism, Communism and Democracy. Hearts of Iron is developed by the team behind the award winning sales success Europa Universalis I and II and brings the same super detail to a modern day gaming experience.",Paradox  Interactive,Strategy,8.5,Great,PC Mac,,Strategy First,E for Everyone,Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","November 12, 2002",http://pc.ign.com/articles/379/379902p1.html,Hearts of Iron
8.0,Great,"Once again, publisher LucasArts takes players to period a long time ago in a galaxy far, far away. This time around, though, players don't assume the role of a powerful Jedi or an ambitious Rebel pilot, but rather a rough bounty hunter employed by the very enemies of Obi-Wan Kenobi and Yoda. Jango Fett, who won't think twice about killing anybody in his way -- good or bad, is brought to the digital arena third-person shooter-style. Armed with all the weapons and gadgets he can carry and a jetpack to boot, the character flies and shoots his way through a variety of gargantuan worlds and encounters recognizable creatures from the movies.",LucasArts,"Third-Person, Action",8.3,Great,GCN PS2 PS4 PS3,19.99 USD,LucasArts,T for Teen,Violence,"http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","December 5, 2002",http://cube.ign.com/articles/379/379952p1.html,Star Wars Bounty Hunter
6.2,Okay,"Throw down your best moves as you fight for bragging rights in an all-out, street level, blacktop blitz. Street Hoops is the real deal...the most authentic and realistic street basketball game available. Choose your team and then rock 10 of the most notorious street courts in America with the speed, energy and attitude of serious urban ball. Create your own custom baller, bet with virtual cash and then gear up to get down with your winnings. The game starts and ends in the streets.",Black Ops,Sports,6.5,Okay,GCN PS2 Xbox,7.99 USD,Activision,T for Teen,Strong Lyrics,"http://www.ign.com/games/bmx-xxx/gcn-17510,http://www.ign.com/games/mario-superstar-baseball/gcn-716495,http://www.ign.com/games/madden-nfl-2006/gcn-698630,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","November 26, 2002",http://cube.ign.com/articles/379/379904p1.html,Street Hoops
8.2,Great,"Internally developed by Codemasters and known by several different names (it is known as V8 Supercars and is also considered part of the TOCA racing series),

is one of the most popular racing titles in the world. Boasting 42 licensed automobiles, 38 international circuits, and 13 different championships,

also has one of the biggest feature sets in the genre.

Also available for the PC and Xbox,

additional features include a story-based career mode, customizable cars, several points of real-time damage, and a soundtrack consisting of artists like Lynyrd Skynyrd, Thin Lizzy, and Ash.",Codemasters,Racing,9.3,Amazing,PS2 PC Xbox,19.99 USD,Codemasters,T for Teen,Strong Language,"http://www.ign.com/games/gran-turismo-3-a-spec/ps2-13846,http://www.ign.com/games/action-replay-ultimate-codes-need-for-speed-underground-2/ps2-679032,http://www.ign.com/games/need-for-speed-most-wanted/ps2-740897,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","December 10, 2002",http://ps2.ign.com/articles/379/379849p1.html,Pro Race Driver
8.0,Great,"Denki Blocks! is the highly addictive game for Game Boy Color and Game Boy Advance developed by Denki.  The people of Puzzle Island love to play puzzle games. Their favourite is Denki Blocks! A game of skill that is played by sliding blocks around a board, joining coloured blocks together to build shapes and solve puzzles. Can you solve all the puzzles on Puzzle Island and beat the Puzzle Master?",Denki,Puzzle,8.0,Great,GBA GBC,9.99 USD,Majesco,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/barbie-superpack/gba-490732,http://www.ign.com/games/tweety-and-the-magic-gems/gba-15444,http://www.ign.com/games/super-monkey-ball-jr/gba-480095,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 30, 2002",http://gameboy.ign.com/articles/379/379909p1.html,Denki Blocks!
7.9,Good,"Dave Mirra Freestyle BMX 3 is the sequel to the revolutionary Dave Mirra Freestyle BMX 2 for the Game Boy Advance. It's all about big air, grinding rails, riding ramps, jumping gaps and pulling the SICKEST tricks imaginable, all in the palm of your hand. Dave Mirra Freestyle BMX 3 offers 1000+ tricks and four modes of gameplay.",Full Fat,"Extreme, Sports",8.0,Great,GBA PC,9.99 USD,Acclaim Entertainment,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 19, 2002",http://gameboy.ign.com/articles/379/379908p1.html,Dave Mirra Freestyle BMX 3
8.6,Great,"Expansion pack for the critically acclaimed RPG, The Elder Scrolls III: Morrowind. Tribunal introduces additional content and features into the already staggering game world of Morrowind, and can be experienced by any player at any point. In the game's new story framework, a ruthless new king has taken the throne of Morrowind, while an aging god drifts deeper into madness. Into this chaos you are thrust, with deadly assassins close behind you and Morrowind's uncertain future ahead. Your journey will lead you to Mournhold, capital city of Morrowind, to the Clockwork City of Sotha Sil, and through massive, epic-sized dungeons. The expansion also features an improved journal system and annotatable map.",Bethesda  Softworks,"First-Person, RPG",8.6,Great,PC,17.99 USD,Bethesda  Softworks,T for Teen,"Blood, Violence","http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505,http://www.ign.com/games/the-witcher-3/pc-134497,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Nov 1, 2002",http://pc.ign.com/articles/379/379780p1.html,The Elder Scrolls III: Tribunal
7.2,Good,Nothing is what it seems in Townsville! The Powerpuff girls have been sent on a perfectly innocent scavenger hunt by Mrs. Keane until the evil Him steps in with his own version of the game to spice things up! Take control of Blossom Bubbles and Buttercup and defeat the villains solve the mystery and teach Him a lesson once and for all.,Vicarious Visions,Action,7.5,Good,GBA,14.99 USD,BAM! Entertainment,E for Everyone,Mild Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 5, 2002",http://gameboy.ign.com/articles/379/379778p1.html,The Powerpuff Girls: Him and Seek
6.9,Okay,"Six monsters battle through seven destructive locations in an attempt to prove themselves as the greatest monster to walk the Earth. Each monster has a personal set of punches, kicks and special moves to Dominate over the competition.

Game features include 7 monsters each with their own home arena and special moves, power-ups and weapons revealed by destroyings buildings, five different modes including link mode to play against four friends, and customized fights for unlimited styles of gameplay.",WayForward Technologies,Fighting,5.5,Mediocre,GBA,17.99 USD,Infogrames,E for Everyone,"Animated Violence, Realistic Violence","http://www.ign.com/games/sonic-battle/gba-552368,http://www.ign.com/games/dragon-ball-z-supersonic-warriors/gba-667042,http://www.ign.com/games/mortal-kombat-tournament-edition/gba-536084,http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/super-monkey-ball-jr/gba-480095,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 12, 2002",http://gameboy.ign.com/articles/379/379769p1.html,Godzilla: Domination
7.1,Good,"World War II: Panzer Claws is a game which lets you fight armored  and motorized units in true-to-life World War II battlefields. The historical period in which the action takes place is the years 1941 - 1944. All missions are carried out in the European theater. The player participates in a series of campaigns, beginning with the German invasion of the USSR, through the decisive battles on the Eastern Front, D-Day and the operations in France and Italy to the last, great German offensive in the Ardennes.",In-Images,"Real-Time, Strategy",7.0,Good,PC,,"Eidos Interactive, Zuxxez",T for Teen,Realistic Violence,"http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","November 12, 2002",http://pc.ign.com/articles/379/379752p1.html,World War II Panzer Claws
7.6,Good,,Volition,Action,8.0,Great,GCN PS2,19.99 USD,"THQ, Cranky Pants Games",T for Teen,Realistic Violence,"http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/resident-evil-4/gcn-15821,http://www.ign.com/games/metroid-prime/gcn-15316,http://www.ign.com/games/the-legend-of-zelda-the-wind-waker/gcn-17012,http://www.ign.com/games/super-smash-bros-melee/gcn-16387,http://www.ign.com/games/super-mario-sunshine/gcn-16713","February 4, 2003",http://cube.ign.com/articles/384/384965p1.html,Summoner: A Goddess Reborn
6.5,Okay,"Galerians: Ash is the sequel to the Playstation game Galerians, and has you once again filling the shoes of psychically-endowed, dog-collared Rion. The original game pulled few punches with a plot that made heavy use of flashbacks and drugs, and was an interesting alternative to the Resident Evils of the world.  The developers of Galerians: Ash promise the sequel will be longer and more violent to boot. The game will also be in full 3D, and do away with prerendered backgrounds. There are some serious Galerians fans out there, and Galerians: Ash looks to be the much needed fix they need.",Enterbrain,Adventure,4.4,Bad,PS2,12.99 USD,Sammy Corporation,T for Teen,Realistic Violence,"http://www.ign.com/games/ico/ps2-14833,http://www.ign.com/games/shadow-of-the-colossus/ps2-490849,http://www.ign.com/games/silent-hill-2/ps2-14904,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","February 4, 2003",http://ps2.ign.com/articles/384/384935p1.html,Galerians: Ash
8.4,Great,Get behind the wheel of the world's top rally cars as you span the globe in quest of a championship. Listen to your navigator as he helps you through more than 40 unique tracks spanning different weather and terrain through 14 grueling stages. Fly over jumps or skid around obstacles on your way to the top of the rally racing circut. Link up with a friend using the GBA link cable for amazing head-to-head competition or watch the action again using the replay mode.,MTO,Racing,8.5,Great,GBA,36.99 USD,THQ,E for Everyone,,"http://www.ign.com/games/mario-kart-super-circuit/gba-15249,http://www.ign.com/games/moto-racer-advance/gba-482173,http://www.ign.com/games/excitebike/gba-488697,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","February 4, 2003",http://gameboy.ign.com/articles/384/384912p1.html,GT Advance 3: Pro Concept Racing
7.9,Good,"Ex-SAS soldier David Jones is once again a man with a mission: to infiltrate key airbases, harbors and secret government installations spread across Russia, Libya and into China. Set soon after the original Project IGI, this first-person shooter brings back key characters from the first game and places them in new situations and locations.  Throughout three linked campaigns, Jones continues to rely on stealth, rather than firepower, to penetrate and destroy the enemy. Cunning and careful tactics are the name of the game.",Innerloop,"First-Person, Shooter",8.0,Great,PC,9.99 USD,Codemasters,M for Mature,Mild Realistic Violence,"http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","March 5, 2003",http://pc.ign.com/articles/384/384961p1.html,IGI 2: Covert Strike
8.1,Great,"Lunar Legend is an epic role-playing adventure following a group of friends as they venture around the world following in the footsteps of a great Dragonmaster named Dyne. The main character, Alex, is a magically gifted young man drawn to seek out the legendary Dragons of Lunar Legend in order to take the Dragon's trials and become protector of the Goddess Althena like his idol.

With a strong cast of characters, more than 200 items to find and use, and over 50 different magical spells, Lunar Legend on the Game Boy Advance will draw you into Lunar's magical universe wherever you may be.","Game Arts, Japan Art Media",RPG,7.0,Good,GBA,17.99 USD,Ubisoft,E for Everyone,"Mild Animated Violence, Mild Realistic Violence","http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508,http://www.ign.com/games/pokemon-firered-version/gba-605909,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","December 10, 2002",http://gameboy.ign.com/articles/384/384715p1.html,Lunar Legend
7.6,Good,"An expert fishing simulation, Fisherman's Challenge offers 5 lakes, 7 species of game fish and over 110 lures. There are also 100-plus rod and reel combinations and Fish Mood Indicators to give insight as to why fish are biting.",Konami OSA (KCEO),Hunting,7.0,Good,PS2,19.99 USD,Konami,E for Everyone,,"http://www.ign.com/games/rapala-pro-fishing/ps2-690594,http://www.ign.com/games/cabelas-big-game-hunter-2002/ps2-491756,http://www.ign.com/games/cabelas-dangerous-hunts/ps2-572331,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","January 21, 2003",http://ps2.ign.com/articles/432/432386p1.html,Fisherman's Challenge
6.6,Okay,"All out, no compromise war has been declared. Tanks from the length and breadth of the Proton Kingdom have gathered to level cities, put the populace to fight, and engage in the most destructive warfare ever seen on the planet. Your mission is

the enemy in frantic battles that are fought with combatants from 10 different countries with more than 108 unique armored vehicles. Players can customize and enhance each war machine's worthiness with more than 100 different parts including, engines, weapons, and special treads, as well as partake in four different play modes, including Mission, Versus Mode, Destruction, and Mini.",Takara,"Third-Person, Action",6.5,Okay,PS2 PS3 PC,9.99 USD,Conspiracy Entertainment,T for Teen,Realistic Violence,"http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/kingdom-hearts/ps2-16467,http://www.ign.com/games/grand-theft-auto-san-andreas/ps2-611957,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","December 17, 2002",http://ps2.ign.com/articles/384/384718p1.html,Seek and Destroy
9.0,Amazing,"Guilty Gear X2 revives the fighting tournament designed to find humans skilled enough to thwart the Gear threat. Take over 20 playable fighters, with 6 outrageous new characters. Use electrifying new moves and features, like Psych Burst, Faultless Defense, the all-new Burst Gauge system and more. Devastate your opponent with an arsenal of eye-popping, jaw-dropping moves and combos, including trademarks like Overdrive Attack, Gatling Combo, Roman Cancel and signature Instant Kills for each character!",ARC System Works,Fighting,9.0,Amazing,PS2 Arcade,17.99 USD,Sammy Corporation,T for Teen,Realistic Violence,"http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","February 4, 2003",http://ps2.ign.com/articles/384/384745p1.html,Guilty Gear X2
7.8,Good,"FIFA Soccer 2003 for Game Boy Advance features four difficulty modes, four goalkeeper settings, auto and manual player switching, variable pitch settings, wind, replays, an on-screen radar, selectable formation and style, detailed match stats, licensed players and teams, the English Premiereship, German Bundesliga, Italian League, K-League, Ligue de Football Professionel, MLS, Norwegian Tippeligaen, the Scottish Premier League, Spanish Primera, Allsvenskan, Swiss National Liga A, 16 other teams, and 40 international teams. Oh, and yes, two-player link-up (two cartridges required). UK developer Exient, the team behind Total Soccer and the GBA version of NHL Hitz has done a great job at taking the feature-rich presentation and look of the FIFA series and adapting it for handheld players. The outcome is a football game that looks like EA's FIFA Soccer, but controls more responsively.",Exient,Sports,8.8,Great,GBA PS2 PC PS Xbox GCN,19.99 USD,Electronic Arts,E for Everyone,Suitable for Persons Ages Six and Older,"http://www.ign.com/games/mario-golf-advance-tour/gba-550432,http://www.ign.com/games/tony-hawks-pro-skater-2/gba-16246,http://www.ign.com/games/shaun-palmers-pro-snowboarder/gba-16410,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 12, 2002",http://gameboy.ign.com/articles/384/384716p1.html,FIFA Soccer 2003
8.5,Great,"The Road to Rome focuses exclusively on the largely underpublicized Italian and Sicilian campaigns of WWII. Players can choose to fight on six new maps including Operation Husky (Sicily) and the battles for Anzio and Monte Cassino. Each map comes with highly detailed environments such as Italian houses, Mediterranean trees and even the Monte Cassino Monastery. Controllable vehicles are the heart of the Battlefield 1942 experience and The Road To Rome features eight new vehicles in addition to the more than 30 in the original title. These include the German BF-110 and British Mosquito twin-engined fighter-bombers. Also debuting are Italian and new British and German tanks and anti-tank guns. New hand-held weapons include the Italian Breda assault rifle, British Sten SMG and bayonets on rifles.",DICE  (Digital Illusions CE),"First-Person, Shooter",9.1,Amazing,PC,18.99 USD,Electronic Arts,T for Teen,Violence,"http://www.ign.com/games/ghost-recon-wildlands/pc-20038799,http://www.ign.com/games/tom-clancys-the-division/pc-20004178,http://www.ign.com/games/borderlands-2-the-horrible-hunger-of-the-ravenous-wattle-gobbler/pc-20007853,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","February 04, 2003",http://pc.ign.com/articles/384/384538p1.html,Battlefield 1942: The Road to Rome
6.6,Okay,,Dimps,Fighting,6.5,Okay,GBA,35.99 USD,Bandai,E for Everyone,Comic Mischief,"http://www.ign.com/games/sonic-battle/gba-552368,http://www.ign.com/games/dragon-ball-z-supersonic-warriors/gba-667042,http://www.ign.com/games/mortal-kombat-tournament-edition/gba-536084,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","January 20, 2003",http://gameboy.ign.com/articles/384/384357p1.html,Digimon: BattleSpirit
6.9,Okay,"Black & Bruised thrusts players into the colorful world of 18 lively boxers, each forced into competitive boxing for individual reasons. Competing in 18 different arenas, players learn the life story of each boxer and how winning will benefit them. Characters are differentiated not only by their look, but by their individual personalities, which are enhanced by the game?s advanced AI system. More than 30 unique and detailed facial animations are used to convey the boxer?s mood and reaction to landed punches.",Digital Fiction,Sports,6.3,Okay,PS2 GCN,7.99 USD,Majesco,T for Teen,Realistic Violence,"http://www.ign.com/games/madden-nfl-2001/ps2-14286,http://www.ign.com/games/tony-hawks-underground/ps2-545800,http://www.ign.com/games/tony-hawks-pro-skater-4/ps2-482065,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","January 29, 2003",http://ps2.ign.com/articles/384/384262p1.html,Black & Bruised
5.8,Mediocre,"You are precrime officer John Anderton, head of an elite police force division that can apprehend murderers before the crime can be committed. Everyone thought it was perfect. Until something went wrong... Now you're on the run from your own team through a futuristic thrill ride in which you can trust no one. You must clear your name and stop an evil conspiracy before it is too late. Relive the movie experience as you immerse yourself in the world of 2054. Face both human and robot enemies in hand-to-hand combat and using an explosive arsenal of weapons. Grab a Jetpack and fly through levels, showering enemies with gunfire as you avoid obstacles and hazards.",Torus Games,Action,6.0,Okay,GBA PS2 Xbox GCN,19.99 USD,Activision,T for Teen,Animated Violence,"http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/the-legend-of-zelda-the-minish-cap/gba-499614,http://www.ign.com/games/dragon-ball-z-the-legacy-of-goku/gba-17519,http://www.ign.com/games/metroid-fusion/gba-16227,http://www.ign.com/games/pokemon-emerald-version/gba-692344,http://www.ign.com/games/pokemon-ruby-version/gba-17508","November 11, 2002",http://gameboy.ign.com/articles/384/384180p1.html,Minority Report
8.3,Great,"Set in the mid 1930s, Impossible Creatures takes place on a mysterious chain of islands in the South-Pacific. The island environments are far from drab and lifeless, forming rather an interactive wilderness that is as beautiful as it is harsh, challenging a player's creativity to build units with more than just combat abilities. The game will ship with a powerful yet easy to use set of tools, opening up MOD possibilities that will give users the ultimate freedom: from building their own custom islands to importing their own wild animals that can be used in creature combinations.

Impossible Creatures was previously known as Sigma: The Adventures of Rex Chance.",Relic,"Real-Time, Strategy",8.3,Great,PC,29.99 USD,Microsoft,T for Teen,"Comic Mischief, Violence","http://www.ign.com/games/halo-wars-2/pc-20041132,http://www.ign.com/games/starcraft-remastered/pc-20066763,http://www.ign.com/games/rome-total-war-2/pc-136961,http://www.ign.com/games/grand-theft-auto-online/pc-20019837,http://www.ign.com/games/mass-effect-andromeda/pc-20034220,http://www.ign.com/games/the-witcher-3-wild-hunt-blood-and-wine/pc-20035505","Jan 7, 2003",http://pc.ign.com/articles/382/382128p1.html,Impossible Creatures [2003]
7.9,Good,"Crimson Sea pits you against an unknown enemy that hides in the shadows. Vibration, sound, movement, everything hints at a presence that is slowly approaching. Where are they? Where will they appear? Experience the tenstion and thrill of the hunt. Then suddenly they are all there, all around you. Thousands, tens of thousands of alien creatures fill the screen. Fear tightens its grip and you fire off burst after burst. And gradually the fear changes to the excitement of prevailing against overwhelming odds.",Koei,RPG,8.1,Great,Xbox,55.99 USD,Koei,T for Teen,Realistic Violence,"http://www.ign.com/games/star-wars-knights-of-the-old-republic/xbox-480687,http://www.ign.com/games/star-wars-knights-of-the-old-republic-ii-the-sith-lords/xbox-679264,http://www.ign.com/games/the-elder-scrolls-iii-morrowind/xbox-16675,http://www.ign.com/games/halo-2/xbox-482228,http://www.ign.com/games/halo-combat-evolved/xbox-15922,http://www.ign.com/games/fable/xbox-16526","December 17, 2002",http://xbox.ign.com/articles/382/382126p1.html,Crimson Sea
8.6,Great,"Get ready to embody the soul of a 100-foot tall monstrosity as you clash with opponents in thriving cities, run rampant through bustling streets, pulverize opponents with body slams and fight off military defenses. War of the Monsters enables you to re-live your favorite monster movies with ten different creatures engaging in all out carnage. Ten fully interactive environments offer numerous weapons, including steel girders, radio antenna, moving vehicles, building rubble, army tanks and more. Clobber opponents with thunderous uppercuts, hand-to-hand weapons and destructive special attacks. Use huge hunks of debris as a shield, topple buildings onto your foes or pick up and throw tanker trucks like toys. Take advantage of environmental attacks such as tidal waves and earthquakes to defeat your opponent and claim total domination.",Incognito Entertainment,Fighting,8.9,Great,PS2 PS3 PS4,29.99 USD,Sony Computer Entertainment,T for Teen,Violence,"http://www.ign.com/games/tekken-5/ps2-681191,http://www.ign.com/games/mortal-kombat-shaolin-monks/ps2-709115,http://www.ign.com/games/dragon-ball-z-budokai-3/ps2-679951,http://www.ign.com/games/shin-megami-tensei-persona-4/ps2-14241813,http://www.ign.com/games/god-of-war-ii/ps2-811719,http://www.ign.com/games/god-of-war-ii/ps2-888576","January 14, 2003",http://ps2.ign.com/articles/382/382133p1.html,War of the Monsters
